# 
Scope_Frequency	base_freq	A2r	f2	scope_rms	scope_dBm	scope_pkpk	scope_thd	Pmax	lin_Pmax	base_P	base_dB	base_V	thd	lin_thd	Delay	a	
5000000.0	5000000.0	25852.5	5000000.0	0.014753248042579853	-23.611947160222368	0.04172848694174149	0.15973117690728172	-23.799999999999997	4.168693834703356e-06	4.168693834703356e-06	-23.799999999999997	0.014437267460817084	-13.665227511665366	0.20736651281986615	0.5	5000000.0	03-06-24 15:17:24.594399
5000000.0	5000000.0	25855.0	5000000.0	0.014727461537846539	-23.627142099189143	0.04165555169230139	0.13536201621552468	-23.799999999999997	4.168693834703356e-06	4.168693834703356e-06	-23.799999999999997	0.014437267460817084	-13.62016618264757	0.20844510019896034	0.5	5000000.0	03-06-24 15:17:34.133467
5000000.0	5000000.0	25857.5	5000000.0	0.01450400024140691	-23.7599440770418	0.041023507700120594	0.16819826083018904	-24.19999999999999	3.8018939632056204e-06	3.8018939632056204e-06	-24.19999999999999	0.01378748338748885	-11.67224611211305	0.2608481100281557	0.5	5000000.0	03-06-24 15:17:43.671690
5000000.0	5000000.0	25860.0	5000000.0	0.014129058804782681	-23.987435390257996	0.03996301317058132	0.14113642192088297	-24.599999999999994	3.4673685045253202e-06	3.4673685045253202e-06	-24.599999999999994	0.013166944414945557	-13.133985110945032	0.22044524952448968	0.5	5000000.0	03-06-24 15:17:53.279968
5000000.0	5000000.0	25862.5	5000000.0	0.012889308184733795	-24.785107886541343	0.03645646888891415	0.14318426631892558	-24.599999999999994	3.4673685045253202e-06	3.4673685045253202e-06	-24.599999999999994	0.013166944414945557	-12.99457023574741	0.22401210559897208	0.5	5000000.0	03-06-24 15:18:03.995073
5000000.0	5000000.0	25865.0	5000000.0	0.01221680660296494	-25.25054606590912	0.034554347173604394	0.15811668488351166	-24.999999999999986	3.162277660168389e-06	3.162277660168389e-06	-24.999999999999986	0.012574334296829373	-11.248065771295334	0.2739029510728505	0.5	5000000.0	03-06-24 15:18:13.534715
5000000.0	5000000.0	25867.5	5000000.0	0.012099178447818883	-25.334582401811442	0.034221644508955436	0.15159739157153632	-25.39999999999999	2.884031503126612e-06	2.884031503126612e-06	-25.39999999999999	0.012008396027627112	-12.47539053466425	0.2378101973217681	0.5	5000000.0	03-06-24 15:18:23.211653
5000000.0	5000000.0	25870.0	5000000.0	0.012309874918181586	-25.184627242442247	0.03481758412081759	0.1559810089361632	-25.799999999999997	2.630267991895384e-06	2.630267991895384e-06	-25.799999999999997	0.011467929176393147	-12.214623818264844	0.2450579572955684	0.5	5000000.0	03-06-24 15:18:32.682541
5000000.0	5000000.0	25872.5	5000000.0	0.011847205751986693	-25.517381423933834	0.033508958101368246	0.1521782439635291	-25.799999999999997	2.630267991895384e-06	2.630267991895384e-06	-25.799999999999997	0.011467929176393147	0.24880724551508301	1.029059206119301	0.5	5000000.0	03-06-24 15:18:42.219557
5000000.0	5000000.0	25875.0	5000000.0	0.011033268366185055	-26.13561640717635	0.03120679552152189	0.19435231181651114	-26.19999999999999	2.3988329190194973e-06	2.3988329190194973e-06	-26.19999999999999	0.010951787340474379	-11.9620440784653	0.25228869834710344	0.5	5000000.0	03-06-24 15:18:51.757918
5000000.0	5000000.0	25877.5	5000000.0	0.010702657374353086	-26.39986759296108	0.03027168642448511	0.1501400149139395	-26.19999999999999	2.3988329190194973e-06	2.3988329190194973e-06	-26.19999999999999	0.010951787340474379	-11.652695554008773	0.26143589895819885	0.5	5000000.0	03-06-24 15:19:01.297561
5000000.0	5000000.0	25880.0	5000000.0	0.010790668407080501	-26.328733102406417	0.030520619216728256	0.17859820739165513	-27.0	1.995262314968879e-06	1.995262314968879e-06	-27.0	0.009988148764833449	-11.159993593304861	0.2766943686302987	0.5	5000000.0	03-06-24 15:19:10.835826
5000000.0	5000000.0	25882.5	5000000.0	0.009792017182017434	-27.172256706217695	0.027696007003598862	0.16556695325612666	-27.39999999999999	1.8197008586099864e-06	1.8197008586099864e-06	-27.39999999999999	0.009538608018495116	-9.637826407675876	0.3296922053727149	0.5	5000000.0	03-06-24 15:19:20.306580
5000000.0	5000000.0	25885.0	5000000.0	0.009331842963530188	-27.59035160604833	0.026394437761920655	0.17454829949645292	-27.799999999999997	1.6595869074375613e-06	1.6595869074375613e-06	-27.799999999999997	0.00910929993862745	-9.51188702000467	0.334507337835899	0.5	5000000.0	03-06-24 15:19:29.845445
5000000.0	5000000.0	25887.5	5000000.0	0.009340383060664023	-27.58240629237452	0.026418592804301963	0.13327932135383677	-27.799999999999997	1.6595869074375613e-06	1.6595869074375613e-06	-27.799999999999997	0.00910929993862745	-10.672511634872313	0.2926674464054589	0.5	5000000.0	03-06-24 15:19:39.383662
5000000.0	5000000.0	25890.0	5000000.0	0.008793008100897778	-28.10695057798378	0.02487038262069226	0.19461265486772733	-28.599999999999994	1.3803842646028865e-06	1.3803842646028865e-06	-28.599999999999994	0.008307780282972362	-10.06446312174221	0.3138895402348167	0.5	5000000.0	03-06-24 15:19:50.235646
5000000.0	5000000.0	25892.5	5000000.0	0.008535966001355307	-28.364646510751665	0.024143357774144624	0.1661828716288854	-29.0	1.2589254117941676e-06	1.2589254117941676e-06	-29.0	0.007933868576533668	-8.719051888018827	0.3664775754804069	0.5	5000000.0	03-06-24 15:20:00.950240
5000000.0	5000000.0	25895.0	5000000.0	0.008030297200046029	-28.89506766841793	0.02271311042038357	0.17858416368125374	-29.799999999999997	1.0471285480509007e-06	1.0471285480509007e-06	-29.799999999999997	0.0072357741398239505	-9.150866301167293	0.34870380386632704	0.5	5000000.0	03-06-24 15:20:11.733091
5000000.0	5000000.0	25897.5	5000000.0	0.007786354056081517	-29.163017087552696	0.02202313501509848	0.16821995327262723	-30.19999999999999	9.549925860214388e-07	9.549925860214388e-07	-30.19999999999999	0.006910110657657512	-7.901265020581423	0.4026583865343973	0.5	5000000.0	03-06-24 15:20:22.377976
5000000.0	5000000.0	25900.0	5000000.0	0.0068696092142315	-30.251059395124127	0.019430189037938736	0.1409900215973628	-30.599999999999994	8.709635899560814e-07	8.709635899560814e-07	-30.599999999999994	0.006599104446650626	-6.975710575625574	0.44793445672483584	0.5	5000000.0	03-06-24 15:20:31.917404
5000000.0	5000000.0	25902.5	5000000.0	0.0061456236162506185	-31.2183808689519	0.01738244853468402	0.16142884597054538	-31.0	7.943282347242813e-07	7.943282347242813e-07	-31.0	0.0063020958209324355	-7.652583156022348	0.4143533383441221	0.5	5000000.0	03-06-24 15:20:41.456767
5000000.0	5000000.0	25905.0	5000000.0	0.0062426645378531355	-31.082300085960274	0.01765692170955495	0.15480598660177028	-31.39999999999999	7.244359600749913e-07	7.244359600749913e-07	-31.39999999999999	0.006018454785387157	-7.199640322060809	0.43653390849628937	0.5	5000000.0	03-06-24 15:20:50.925241
5000000.0	5000000.0	25907.5	5000000.0	0.005699321040331692	-31.873237617631446	0.016120114223110833	0.1300449607130729	-31.799999999999997	6.606934480075964e-07	6.606934480075964e-07	-31.799999999999997	0.005747579699349964	0.7671510202952136	1.0923392801452105	0.5	5000000.0	03-06-24 15:21:00.465456
5000000.0	5000000.0	25910.0	5000000.0	0.0055957241162349226	-32.0325741533774	0.01582709787295526	0.13028905690809509	-32.599999999999994	5.495408738576254e-07	5.495408738576254e-07	-32.599999999999994	0.00524185498586915	-6.157466649597946	0.492183066212602	0.5	5000000.0	03-06-24 15:21:10.004754
5000000.0	5000000.0	25912.5	5000000.0	0.005492516232837242	-32.19427306079017	0.015535181896065616	0.1726839646199828	-33.0	5.011872336272725e-07	5.011872336272725e-07	-33.0	0.005005932648504535	-5.580230557062746	0.526003304045871	0.5	5000000.0	03-06-24 15:21:19.543318
5000000.0	5000000.0	25915.0	5000000.0	0.005178673846712814	-32.70532884379104	0.01464750157825622	0.08215016082188435	-33.8	4.168693834703355e-07	4.168693834703355e-07	-33.8	0.004565464836521773	-5.619069910201477	0.523656507007971	0.5	5000000.0	03-06-24 15:21:32.815084
5000000.0	5000000.0	25917.5	5000000.0	0.004626127295716162	-33.68534846443697	0.013084663925732333	0.1217351382480215	-34.19999999999999	3.8018939632056205e-07	3.8018939632056205e-07	-34.19999999999999	0.004359985070619864	-4.155367069076296	0.6197715643335695	0.5	5000000.0	03-06-24 15:21:42.354613
5000000.0	5000000.0	25920.0	5000000.0	0.004510483928877118	-33.90523724852319	0.012757575090167804	0.1178329130842038	-35.0	3.1622776601683797e-07	3.1622776601683797e-07	-35.0	0.0039763536438352535	-3.807442040391616	0.6451012716299291	0.5	5000000.0	03-06-24 15:21:51.895556
5000000.0	5000000.0	25922.5	5000000.0	0.004346041327164897	-34.2278230078379	0.012292461175021127	0.09555686658098844	-35.0	3.1622776601683797e-07	3.1622776601683797e-07	-35.0	0.0039763536438352535	-3.6743422830695582	0.655062722507775	0.5	5000000.0	03-06-24 15:22:01.432575
5000000.0	5000000.0	25925.0	5000000.0	0.0043311308989423866	-34.25767385281186	0.012250288115394995	0.03350375803822501	-35.39999999999999	2.8840315031266115e-07	2.8840315031266115e-07	-35.39999999999999	0.003797388249261992	-3.7243900032428323	0.6512991326849692	0.5	5000000.0	03-06-24 15:22:10.902197
5000000.0	5000000.0	25927.5	5000000.0	0.0036278585896679207	-35.79669303636978	0.010261133639760207	0.12323477158886782	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-2.9730384619431187	0.7101467059673426	0.5	5000000.0	03-06-24 15:22:20.441885
5000000.0	5000000.0	25930.0	5000000.0	0.004150922239588803	-34.626808089515706	0.011740581055165174	0.054824733520155725	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.210467078091596	0.6909977704481315	0.5	5000000.0	03-06-24 15:22:29.980431
5000000.0	5000000.0	25932.5	5000000.0	0.0038318182979690226	-35.32160190402104	0.010838018811074364	0.07849210899530903	-36.19999999999999	2.398832919019497e-07	2.398832919019497e-07	-36.19999999999999	0.0034632592445696993	-2.864677025809792	0.7190616859921175	0.5	5000000.0	03-06-24 15:22:39.519435
5000000.0	5000000.0	25935.0	5000000.0	0.0035576934018800646	-35.966329676603365	0.010062676519408124	0.04231493808899194	-36.19999999999999	2.398832919019497e-07	2.398832919019497e-07	-36.19999999999999	0.0034632592445696993	-2.662176765745909	0.7360226201794404	0.5	5000000.0	03-06-24 15:22:49.128276
5000000.0	5000000.0	25937.5	5000000.0	0.003494502652797905	-36.121992553401384	0.009883946090671112	0.08890880353059478	-36.19999999999999	2.398832919019497e-07	2.398832919019497e-07	-36.19999999999999	0.0034632592445696993	-2.6807895777677446	0.7344471013104988	0.5	5000000.0	03-06-24 15:22:58.668184
5000000.0	5000000.0	25940.0	5000000.0	0.0039647664914047075	-35.025347758740274	0.01121405308757386	0.03282305896016792	-36.19999999999999	2.398832919019497e-07	2.398832919019497e-07	-36.19999999999999	0.0034632592445696993	-2.9187604102304383	0.7145983012991599	0.5	5000000.0	03-06-24 15:23:08.137035
5000000.0	5000000.0	25942.5	5000000.0	0.0037473036119812513	-35.51532240957962	0.010598975180787146	0.05128290518618638	-36.19999999999999	2.398832919019497e-07	2.398832919019497e-07	-36.19999999999999	0.0034632592445696993	-2.669140352193981	0.7354327781051925	0.5	5000000.0	03-06-24 15:23:17.675727
5000000.0	5000000.0	25945.0	5000000.0	0.004003425691849371	-34.941064605026575	0.011323397818732543	0.06860881331113805	-36.19999999999999	2.398832919019497e-07	2.398832919019497e-07	-36.19999999999999	0.0034632592445696993	-2.7444086039589517	0.7290873612643798	0.5	5000000.0	03-06-24 15:23:27.352913
5000000.0	5000000.0	25947.5	5000000.0	0.0038372494868504276	-35.30929930964121	0.010853380533026149	0.10108709443717503	-36.19999999999999	2.398832919019497e-07	2.398832919019497e-07	-36.19999999999999	0.0034632592445696993	-2.7875684937979868	0.7254735369138877	0.5	5000000.0	03-06-24 15:23:36.961345
5000000.0	5000000.0	25950.0	5000000.0	0.003829834690209951	-35.32609947092783	0.010832408321083748	0.06599879758398879	-36.19999999999999	2.398832919019497e-07	2.398832919019497e-07	-36.19999999999999	0.0034632592445696993	-3.008119087559789	0.7072843451429641	0.5	5000000.0	03-06-24 15:23:46.499899
5000000.0	5000000.0	25952.5	5000000.0	0.0039001931429745135	-35.16797775487602	0.01103141207733821	0.05609628972940357	-36.19999999999999	2.398832919019497e-07	2.398832919019497e-07	-36.19999999999999	0.0034632592445696993	-2.9637867163073017	0.7109035192889843	0.5	5000000.0	03-06-24 15:23:55.970026
5000000.0	5000000.0	25955.0	5000000.0	0.00392871063694607	-35.104699189218465	0.011112071730817148	0.06049599991943506	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.1681322527719837	0.6943738985102851	0.5	5000000.0	03-06-24 15:24:05.509152
5000000.0	5000000.0	25957.5	5000000.0	0.0037329947477482074	-35.548552465705114	0.010558503601066093	0.1044974390769009	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-2.9575769330097716	0.7114119456453971	0.5	5000000.0	03-06-24 15:24:15.048721
5000000.0	5000000.0	25960.0	5000000.0	0.0038723963196740734	-35.23010406939622	0.010952790788333468	0.044298909420350537	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.232613638385398	0.6892381658999697	0.5	5000000.0	03-06-24 15:24:24.587100
5000000.0	5000000.0	25962.5	5000000.0	0.004229357617101358	-34.46421186623285	0.011962429804461393	0.07498140428369181	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.163391411726736	0.6947529978264252	0.5	5000000.0	03-06-24 15:24:34.057033
5000000.0	5000000.0	25965.0	5000000.0	0.0038479816613401258	-35.28504017104347	0.010883735706460321	0.05584943577657318	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.39250548494918	0.6766665771688364	0.5	5000000.0	03-06-24 15:24:43.596012
5000000.0	5000000.0	25967.5	5000000.0	0.003942204697752745	-35.07491662066417	0.01115023869842572	0.04126120148965254	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.20425717083273	0.6914919704131974	0.5	5000000.0	03-06-24 15:24:53.135556
5000000.0	5000000.0	25970.0	5000000.0	0.0036731310383884223	-35.68897160314158	0.010389183461724953	0.042552822700795336	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.0893141954337677	0.7007035055454337	0.5	5000000.0	03-06-24 15:25:02.743612
5000000.0	5000000.0	25972.5	5000000.0	0.003929772984168757	-35.102350789391046	0.011115076502517694	0.02989950359233596	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.1829180906595944	0.6931928834734119	0.5	5000000.0	03-06-24 15:25:12.284434
5000000.0	5000000.0	25975.0	5000000.0	0.003924671599050982	-35.11363359211385	0.011100647606476803	0.03346178548441101	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.0279436208408264	0.7056718916725211	0.5	5000000.0	03-06-24 15:25:21.820938
5000000.0	5000000.0	25977.5	5000000.0	0.003721639400196009	-35.5750142262606	0.010526385828038535	0.04887844890838492	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.071213005457283	0.70216527781215	0.5	5000000.0	03-06-24 15:25:32.535678
5000000.0	5000000.0	25980.0	5000000.0	0.004076034065672824	-34.7849439435816	0.01152876531273851	0.04787184908439038	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.4280569954897446	0.6739026283785691	0.5	5000000.0	03-06-24 15:25:42.074438
5000000.0	5000000.0	25982.5	5000000.0	0.004120516770215227	-34.690666322799714	0.011654581400848312	0.07549829942874847	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.2245599630037667	0.6898775333005555	0.5	5000000.0	03-06-24 15:25:51.613753
5000000.0	5000000.0	25985.0	5000000.0	0.004117698233608265	-34.696609721667734	0.011646609375457091	0.07629902563972675	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.2626809779605264	0.6868564028857699	0.5	5000000.0	03-06-24 15:26:01.221591
5000000.0	5000000.0	25987.5	5000000.0	0.003846576763372336	-35.28821196808835	0.010879762054940722	0.100150040843282	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.332266551093996	0.6813757490196686	0.5	5000000.0	03-06-24 15:26:10.760577
5000000.0	5000000.0	25990.0	5000000.0	0.004041556315135625	-34.85872735044608	0.011431247507918865	0.0552360649091648	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.0863223723791258	0.7009449018878431	0.5	5000000.0	03-06-24 15:26:20.299835
5000000.0	5000000.0	25992.5	5000000.0	0.0038379214171645488	-35.30777848029661	0.010855281038952547	0.04956256708181331	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.3487883489995784	0.6800809072770425	0.5	5000000.0	03-06-24 15:26:30.944709
5000000.0	5000000.0	25995.0	5000000.0	0.003971970113494227	-35.00958060234836	0.011234428007688277	0.08178048968882945	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.137052335834522	0.6968629630600741	0.5	5000000.0	03-06-24 15:26:40.483841
5000000.0	5000000.0	25997.5	5000000.0	0.0037150242846596786	-35.5904669026438	0.010507675455822247	0.0473291658849775	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.453946297301659	0.6718969739355726	0.5	5000000.0	03-06-24 15:26:51.266961
5000000.0	5000000.0	26000.0	5000000.0	0.003936591521792698	-35.087292987255815	0.011134362239284353	0.03134273927581496	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.2855190803231675	0.685052800372321	0.5	5000000.0	03-06-24 15:27:00.807197
5000000.0	5000000.0	26002.5	5000000.0	0.0036608251562261617	-35.71812030047128	0.010354377170823286	0.10969789785727256	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.3140626422721606	0.6828052754660762	0.5	5000000.0	03-06-24 15:27:10.345639
5000000.0	5000000.0	26005.0	5000000.0	0.004147055437130159	-34.6349032238117	0.01172964408620511	0.05081063704148687	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.353477501255198	0.6797138588337902	0.5	5000000.0	03-06-24 15:27:19.952223
5000000.0	5000000.0	26007.5	5000000.0	0.004005306459332412	-34.936985023194026	0.011328717432496917	0.06400032907356575	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.3279876634784937	0.6817114945362699	0.5	5000000.0	03-06-24 15:27:29.491733
5000000.0	5000000.0	26010.0	5000000.0	0.00415566832379469	-34.61688248458871	0.011754005008469435	0.08686985196260434	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.3030540428315716	0.6836712196003173	0.5	5000000.0	03-06-24 15:27:39.100911
5000000.0	5000000.0	26012.5	5000000.0	0.004003721104079869	-34.94042369807222	0.011324233370698267	0.05727382432311164	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.341521786782539	0.6806500968671472	0.5	5000000.0	03-06-24 15:27:48.640207
5000000.0	5000000.0	26015.0	5000000.0	0.004114658316844791	-34.703024502795046	0.01163801119242631	0.07629634380752028	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.1475850867026995	0.6960184398379738	0.5	5000000.0	03-06-24 15:27:58.248202
5000000.0	5000000.0	26017.5	5000000.0	0.0037977157630036985	-35.399250899470864	0.010741562276155836	0.08313640015308556	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.252901154181216	0.6876302001537967	0.5	5000000.0	03-06-24 15:28:07.786274
5000000.0	5000000.0	26020.0	5000000.0	0.003887210638338719	-35.19693855108667	0.010994692009079186	0.041075884077917485	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-2.997239851206767	0.7081707868061712	0.5	5000000.0	03-06-24 15:28:17.325357
5000000.0	5000000.0	26022.5	5000000.0	0.003922887055436235	-35.11758395421794	0.01109560015491156	0.05801903075480165	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.180609301511753	0.6933771649917805	0.5	5000000.0	03-06-24 15:28:28.039710
5000000.0	5000000.0	26025.0	5000000.0	0.003819488514918928	-35.34959587424217	0.01080314491825324	0.05699796475382011	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.1149797729798756	0.698636081593944	0.5	5000000.0	03-06-24 15:28:39.036352
5000000.0	5000000.0	26027.5	5000000.0	0.004150084704482829	-34.628560825677035	0.011738212148153512	0.06329489824058741	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.352525700788362	0.6797883460127587	0.5	5000000.0	03-06-24 15:28:48.569187
5000000.0	5000000.0	26030.0	5000000.0	0.003899073643317648	-35.17047128428145	0.011028245654142588	0.04212598068067869	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.319621688353217	0.6823684138718781	0.5	5000000.0	03-06-24 15:28:58.108129
5000000.0	5000000.0	26032.5	5000000.0	0.003968007307234864	-35.01825077830982	0.01122321949897418	0.07120891868686807	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.3661286215544277	0.6787245666819088	0.5	5000000.0	03-06-24 15:29:07.578047
5000000.0	5000000.0	26035.0	5000000.0	0.003831987483118473	-35.32121840694955	0.010838497338940174	0.07355891146564676	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.3132789118152743	0.6828668879728246	0.5	5000000.0	03-06-24 15:29:17.117427
5000000.0	5000000.0	26037.5	5000000.0	0.0037225694712329865	-35.57284381579407	0.010529016466187462	0.07974630000623192	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.1465426508669676	0.6961019774069115	0.5	5000000.0	03-06-24 15:29:30.248780
5000000.0	5000000.0	26040.0	5000000.0	0.0038955913395623556	-35.178232210038594	0.011018396211744514	0.10246494862704064	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.041811160251116	0.704546143427973	0.5	5000000.0	03-06-24 15:29:39.788839
5000000.0	5000000.0	26042.5	5000000.0	0.004037994685384526	-34.866385183152765	0.011421173697722551	0.03992266972685313	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.098829963291272	0.6999362748860026	0.5	5000000.0	03-06-24 15:29:49.258189
5000000.0	5000000.0	26045.0	5000000.0	0.004116159132177556	-34.699856915475145	0.011642256139222738	0.043298043587556435	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.6737538932592795	0.6551070985362686	0.5	5000000.0	03-06-24 15:29:58.797648
5000000.0	5000000.0	26047.5	5000000.0	0.004068650171970816	-34.8006930386956	0.01150788050750551	0.04306878084803304	-35.8	2.630267991895384e-07	2.630267991895384e-07	-35.8	0.0036264776242901212	-3.3117637944917204	0.6829860137891699	0.5	5000000.0	03-06-24 15:30:08.336230
