# 
ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	Delay	
0.001282159	2745.75	2396.85	1452.25	0.0005805897	1772.95	1418.35	2089.4	0.1	08-12-23 16:36:42.578786
0.001253588	2739.75	2401.1	1439.8	0.0005885261	1771.7	1421.3	2084.3	0.1	08-12-23 16:36:42.779676
0.001278984	2740.2	2392.0	1449.9	0.0006075731	1769.5	1415.5	2094.4	0.1	08-12-23 16:36:42.980649
0.00128692	2750.5	2404.1	1435.75	0.0005837642	1760.8	1406.55	2085.95	0.1	08-12-23 16:36:43.180738
0.001252001	2737.0	2400.55	1441.3	0.0004647197	1757.65	1410.85	2085.3	0.1	08-12-23 16:36:43.381745
0.001212319	2748.2	2410.75	1450.75	0.0005297975	1772.65	1411.1	2086.4	0.1	08-12-23 16:36:43.581318
0.001269461	2746.2	2398.55	1452.95	0.0005123375	1765.0	1416.25	2087.2	0.1	08-12-23 16:36:43.782036
0.001305968	2744.15	2404.45	1442.1	0.0005329719	1755.3	1409.35	2079.85	0.1	08-12-23 16:36:43.982264
0.001255175	2745.35	2400.6	1436.5	0.0005885261	1754.7	1412.45	2084.6	0.1	08-12-23 16:36:44.183594
0.001253588	2734.4	2406.5	1447.0	0.0004885286	1769.6	1411.5	2086.9	0.1	08-12-23 16:36:44.382794
0.001264699	2733.1	2399.6	1441.35	0.000594875	1761.85	1416.25	2086.95	0.1	08-12-23 16:36:44.581624
0.001259937	2738.95	2398.65	1439.3	0.0005678917	1770.3	1419.8	2088.45	0.1	08-12-23 16:36:44.782497
0.001282159	2740.15	2400.7	1433.0	0.000582177	1764.45	1420.3	2091.85	0.1	08-12-23 16:36:44.982024
0.001228192	2738.45	2413.75	1442.9	0.0006202713	1768.3	1425.1	2083.8	0.1	08-12-23 16:36:45.182606
0.001272635	2744.5	2401.4	1447.75	0.0005837642	1763.75	1414.25	2079.6	0.1	08-12-23 16:36:45.383093
0.001215494	2731.3	2395.3	1435.0	0.0005107503	1758.85	1417.75	2082.85	0.1	08-12-23 16:36:45.582838
0.001248826	2728.8	2403.35	1445.4	0.0005059885	1761.6	1422.05	2091.35	0.1	08-12-23 16:36:45.783944
0.00122343	2736.4	2394.15	1434.0	0.0005885261	1787.5	1431.1	2100.65	0.1	08-12-23 16:36:45.985102
0.001259937	2748.95	2399.8	1453.5	0.0004647197	1775.8	1431.15	2105.9	0.1	08-12-23 16:36:46.185778
0.001225017	2738.3	2389.5	1435.2	0.0005329719	1755.85	1406.5	2079.2	0.1	08-12-23 16:36:46.385633
0.00127581	2737.25	2380.4	1436.65	0.0004885286	1759.0	1409.65	2083.8	0.1	08-12-23 16:36:46.585474
0.001272635	2737.3	2394.0	1441.15	0.0005377337	1752.85	1406.45	2077.9	0.1	08-12-23 16:36:46.786011
0.00120597	2704.45	2363.9	1416.9	0.0004948777	1746.1	1395.85	2075.5	0.1	08-12-23 16:36:46.985726
0.00124089	2729.75	2385.5	1431.2	0.0004901159	1752.65	1396.8	2067.5	0.1	08-12-23 16:36:47.184860
0.001253588	2713.25	2382.35	1434.2	0.0005885261	1749.65	1410.5	2084.0	0.1	08-12-23 16:36:47.385527
0.001271048	2732.2	2395.1	1441.6	0.0005282101	1748.15	1404.75	2083.6	0.1	08-12-23 16:36:47.586187
0.001232954	2741.85	2385.2	1425.2	0.0005170993	1740.35	1391.05	2057.9	0.1	08-12-23 16:36:47.785391
0.001198034	2677.0	2333.1	1395.45	0.0004631325	1739.55	1399.1	2074.35	0.1	08-12-23 16:36:47.986220
0.001247239	2732.45	2383.05	1429.5	0.0004345618	1747.8	1406.45	2078.05	0.1	08-12-23 16:36:48.186348
0.001348824	2760.85	2411.6	1454.15	0.0005774152	1758.05	1415.95	2093.4	0.1	08-12-23 16:36:48.385380
0.001198034	2711.55	2350.05	1382.3	0.0004583707	1718.35	1359.9	2028.7	0.1	08-12-23 16:36:48.586065
0.001153591	2619.4	2273.1	1321.6	0.0005488445	1727.35	1381.55	2058.9	0.1	08-12-23 16:36:48.785497
0.001155178	2699.25	2335.8	1362.9	0.0005393209	1748.5	1386.95	2064.8	0.1	08-12-23 16:36:48.984629
0.001177399	2628.0	2279.75	1319.75	0.000582177	1742.75	1390.65	2071.8	0.1	08-12-23 16:36:49.186103
0.001307555	2725.0	2390.7	1448.15	0.0005805897	1760.05	1410.25	2085.65	0.1	08-12-23 16:36:49.386399
0.001250413	2661.0	2284.2	1342.75	0.000459958	1741.85	1394.55	2070.85	0.1	08-12-23 16:36:49.587505
0.001318666	2701.05	2336.7	1395.1	0.0004837668	1762.4	1415.45	2086.15	0.1	08-12-23 16:36:49.789020
0.001232954	2729.0	2377.9	1431.3	0.0004409109	1761.7	1412.95	2081.5	0.1	08-12-23 16:36:49.990140
0.001351998	3291.4	3017.7	1923.65	0.0004678942	1782.55	1430.7	2086.15	0.1	08-12-23 16:36:50.190739
0.001042482	2711.65	2382.55	1423.85	0.0004472599	1752.25	1416.6	2077.3	0.1	08-12-23 16:36:50.410932
0.0009742302	2674.5	2333.35	1375.6	0.0003885312	1759.0	1411.1	2085.2	0.1	08-12-23 16:36:50.612041
0.00107264	2741.5	2404.5	1441.3	0.0004424981	1763.6	1420.75	2086.9	0.1	08-12-23 16:36:50.813541
0.0009901028	2718.25	2386.5	1429.3	0.0004456726	1765.9	1419.6	2097.6	0.1	08-12-23 16:36:51.015516
0.001021848	2726.4	2400.8	1433.8	0.0004440853	1770.95	1425.65	2097.0	0.1	08-12-23 16:36:51.216771
0.001002801	2730.3	2390.85	1423.5	0.0004805924	1766.4	1433.75	2089.3	0.1	08-12-23 16:36:51.417486
0.0009869284	2721.65	2393.9	1421.4	0.0005599553	1768.9	1426.3	2094.2	0.1	08-12-23 16:36:51.619075
0.001123433	2735.1	2390.3	1427.15	0.0004329745	1765.1	1417.35	2081.6	0.1	08-12-23 16:36:51.819375
0.001136131	2720.4	2387.8	1413.8	0.0004139274	1746.2	1405.2	2089.8	0.1	08-12-23 16:36:52.019498
0.001186923	2727.4	2387.5	1434.6	0.0004901159	1763.4	1414.0	2083.85	0.1	08-12-23 16:36:52.219643
0.001086926	2721.2	2373.65	1407.55	0.0004488471	1741.75	1400.0	2065.35	0.1	08-12-23 16:36:52.419176
0.001067878	2703.1	2362.45	1393.9	0.0004202765	1737.45	1399.2	2065.25	0.1	08-12-23 16:36:52.620926
0.001101211	2742.45	2384.4	1429.5	0.0004869414	1748.3	1404.25	2088.85	0.1	08-12-23 16:36:52.821256
0.001217081	2848.15	2525.65	1566.05	0.0004345618	1760.0	1419.9	2092.85	0.1	08-12-23 16:36:53.022639
0.001239303	2749.95	2405.75	1456.3	0.0005361464	1765.75	1424.2	2095.5	0.1	08-12-23 16:36:53.223321
2.767381	2740.65	2394.8	1424.85	0.0006075731	1776.55	1429.7	2098.1	0.1	08-12-23 16:36:53.424553
2.767605	2729.95	2393.15	1426.4	0.00054567	1757.15	1424.35	2088.05	0.1	08-12-23 16:36:53.624093
2.767329	2729.9	2388.95	1424.05	0.0005059885	1762.85	1426.75	2092.5	0.1	08-12-23 16:36:53.825062
2.767357	2735.35	2398.85	1428.1	0.0006028114	1755.85	1416.5	2086.7	0.1	08-12-23 16:36:54.025508
2.767678	2732.05	2395.7	1431.55	0.0005774152	1758.3	1419.4	2083.25	0.1	08-12-23 16:36:54.226250
2.767349	2733.2	2384.05	1430.15	0.0005409083	1764.6	1411.05	2090.1	0.1	08-12-23 16:36:54.426916
2.767389	2731.25	2386.4	1430.95	0.0005742406	1776.0	1429.3	2106.25	0.1	08-12-23 16:36:54.626793
2.767576	2743.45	2399.35	1426.8	0.0005917005	1775.25	1435.7	2101.85	0.1	08-12-23 16:36:54.826228
2.767294	2743.05	2388.55	1435.0	0.0005790025	1773.6	1434.5	2100.05	0.1	08-12-23 16:36:55.026870
2.767429	2736.3	2392.75	1431.45	0.0005837642	1775.3	1427.35	2093.45	0.1	08-12-23 16:36:55.227477
2.767659	2730.45	2394.85	1432.55	0.0005393209	1772.4	1433.3	2093.95	0.1	08-12-23 16:36:55.429139
2.767611	2725.55	2393.6	1429.35	0.0005996369	1757.65	1424.65	2088.55	0.1	08-12-23 16:36:55.629086
2.766802	2731.55	2388.75	1430.65	0.0004345618	1756.25	1411.1	2084.05	0.1	08-12-23 16:36:55.829103
2.767559	2739.3	2390.3	1431.25	0.0004615452	1759.4	1414.4	2082.2	0.1	08-12-23 16:36:56.029564
2.767556	2746.65	2396.85	1430.45	0.0004853541	1756.1	1414.3	2084.05	0.1	08-12-23 16:36:56.229893
2.766742	2741.15	2387.5	1431.7	0.000459958	1754.05	1416.45	2084.95	0.1	08-12-23 16:36:56.428847
2.767722	2738.35	2403.4	1436.8	0.000472656	1766.0	1418.6	2094.45	0.1	08-12-23 16:36:56.629068
0.01126285	2665.5	2400.95	1445.55	0.0004980522	1765.6	1428.7	2092.6	0.1	08-12-23 16:36:56.828649
0.003566226	2731.6	2386.7	1421.7	0.0004440853	1749.3	1415.25	2082.65	0.1	08-12-23 16:36:57.028613
0.002499587	2737.45	2393.3	1420.95	0.0004520217	1751.6	1413.85	2080.6	0.1	08-12-23 16:36:57.228757
0.00219642	2733.65	2388.0	1433.15	0.0004520217	1756.1	1420.5	2089.05	0.1	08-12-23 16:36:57.428854
0.001839287	2754.65	2405.3	1441.9	0.0005059885	1763.2	1427.25	2091.45	0.1	08-12-23 16:36:57.627984
0.001655165	2742.65	2385.9	1430.6	0.0004536089	1746.6	1407.0	2076.8	0.1	08-12-23 16:36:57.828133
0.001629769	2727.8	2376.5	1417.35	0.0004805924	1747.6	1411.0	2086.65	0.1	08-12-23 16:36:58.028283
0.001590087	2742.1	2389.6	1426.95	0.0004917032	1764.1	1416.35	2088.15	0.1	08-12-23 16:36:58.228473
0.0015012	2726.6	2427.45	1445.0	0.0004869414	1769.5	1421.85	2093.6	0.1	08-12-23 16:36:58.428136
0.001480566	1748572.0	2394.7	1426.7	0.0005044012	1764.65	1414.25	2095.9	0.1	08-12-23 16:36:58.629211
0.001525009	128020.8	2230.25	1408.05	0.0005218611	1764.0	1421.75	2102.35	0.1	08-12-23 16:36:58.829049
0.001574215	-909.2	2382.8	1433.5	0.0004901159	1760.65	1417.25	2095.6	0.1	08-12-23 16:36:59.029079
0.001572627	-679.35	2389.15	1429.75	0.000472656	1755.95	1415.3	2094.4	0.1	08-12-23 16:36:59.230155
0.001521835	-1193.75	2391.15	1442.35	0.000496465	1754.35	1409.7	2093.1	0.1	08-12-23 16:36:59.429788
0.003278932	434811.1	2651.55	1513.25	0.0005012267	1778.35	1423.45	2098.25	0.1	08-12-23 16:36:59.630042
0.0013393	1748569.0	2400.1	1440.0	0.0005012267	1759.95	1420.65	2094.05	0.1	08-12-23 16:36:59.830225
0.001348824	1748427.0	2394.65	1434.9	0.0004409109	1758.75	1416.55	2095.7	0.1	08-12-23 16:37:00.030638
0.001347236	1748726.0	2398.7	1442.2	0.0004710688	1762.8	1416.45	2100.9	0.1	08-12-23 16:37:00.230853
0.001328189	1748573.0	2403.8	1441.25	0.000515512	1765.85	1425.95	2097.25	0.1	08-12-23 16:37:00.429874
0.001318666	1748440.0	2405.55	1436.45	0.0004710688	1763.1	1422.8	2088.75	0.1	08-12-23 16:37:00.628924
0.001305968	1748717.0	2394.95	1443.7	0.0005139248	1770.7	1423.75	2099.0	0.1	08-12-23 16:37:00.829867
0.001340887	1748568.0	2396.5	1437.05	0.0005234484	1763.5	1421.8	2097.0	0.1	08-12-23 16:37:01.030491
0.001315491	1748432.0	2408.7	1445.05	0.0004456726	1763.6	1428.05	2089.6	0.1	08-12-23 16:37:01.231459
0.001328189	1748711.0	2400.8	1445.55	0.0004488471	1774.05	1425.1	2097.4	0.1	08-12-23 16:37:01.432461
0.000820266	1161626.0	2250.95	1441.75	0.0005805897	1805.85	1472.95	2145.7	0.1	08-12-23 16:37:01.633364
0.001350411	5975.2	2379.2	1414.1	0.0004107529	1761.95	1424.35	2104.15	0.1	08-12-23 16:37:01.834396
0.001364696	3968.45	2412.4	1448.9	0.000393293	1755.85	1423.25	2098.5	0.1	08-12-23 16:37:02.034739
0.001320253	3467.35	2393.4	1437.65	0.000552019	1818.95	1481.15	2162.9	0.1	08-12-23 16:37:02.240606
0.001161527	3243.85	2392.3	1437.65	0.0004615452	1751.6	1402.8	2088.15	0.1	08-12-23 16:37:02.440223
0.001161527	3102.85	2393.8	1443.4	0.0004298	1754.65	1403.9	2083.75	0.1	08-12-23 16:37:02.641293
0.001207558	3021.95	2404.6	1445.0	0.0004123402	1754.25	1414.9	2087.8	0.1	08-12-23 16:37:02.842578
0.001153591	2960.65	2404.45	1434.25	0.0004313873	1757.5	1405.95	2079.8	0.1	08-12-23 16:37:03.042340
0.001148829	2917.15	2395.1	1443.0	0.0004393236	1761.05	1406.25	2081.65	0.1	08-12-23 16:37:03.242943
0.0009964518	2887.0	2379.05	1432.8	0.0004028166	1747.3	1404.55	2083.25	0.1	08-12-23 16:37:03.443069
0.0009853411	2846.85	2375.6	1420.75	0.000472656	1760.3	1400.75	2086.45	0.1	08-12-23 16:37:03.642059
0.001182161	2859.75	2397.4	1442.1	0.0004583707	1749.75	1407.2	2078.4	0.1	08-12-23 16:37:03.842629
0.00117105	2839.9	2394.35	1427.15	0.0004186892	1757.4	1416.05	2083.85	0.1	08-12-23 16:37:04.042348
0.001193272	2816.75	2382.45	1435.25	0.0004091656	1750.9	1407.8	2080.7	0.1	08-12-23 16:37:04.242641
0.001185336	2814.05	2400.5	1434.1	0.0004282127	1750.55	1405.4	2075.4	0.1	08-12-23 16:37:04.442651
0.001139305	2814.9	2408.9	1481.75	0.0005885261	1787.95	1440.6	2117.1	0.1	08-12-23 16:37:04.640267
0.001164702	2802.4	2392.9	1433.9	0.0004440853	1750.0	1409.7	2084.55	0.1	08-12-23 16:37:04.837995
0.00125835	2799.35	2401.35	1440.15	0.0004710688	1760.7	1409.2	2084.5	0.1	08-12-23 16:37:05.038479
0.001312317	2802.8	2407.1	1446.5	0.0004678942	1767.4	1413.4	2079.75	0.1	08-12-23 16:37:05.238456
0.001285333	2804.55	2407.75	1447.25	0.0004742433	1764.3	1421.5	2088.25	0.1	08-12-23 16:37:05.438035
0.001326602	2809.8	2423.7	1458.6	0.0005012267	1767.15	1430.75	2103.5	0.1	08-12-23 16:37:05.638765
0.001234541	2793.5	2398.75	1437.95	0.0004520217	1759.65	1424.0	2085.55	0.1	08-12-23 16:37:05.838489
0.001298031	2788.5	2404.7	1445.9	0.0005059885	1759.8	1419.65	2090.05	0.1	08-12-23 16:37:06.039263
0.001196447	2791.2	2402.0	1452.65	0.0004678942	1764.85	1417.9	2090.15	0.1	08-12-23 16:37:06.241002
0.001172638	2784.85	2392.25	1450.25	0.000515512	1772.5	1425.5	2095.25	0.1	08-12-23 16:37:06.442907
0.001059942	2781.15	2409.25	1443.55	0.0004647197	1763.4	1420.7	2082.7	0.1	08-12-23 16:37:06.642653
0.001196447	2778.75	2406.45	1446.5	0.0004742433	1752.6	1409.5	2081.55	0.1	08-12-23 16:37:06.843174
0.001056768	2778.15	2404.0	1445.0	0.0005218611	1751.75	1411.65	2076.45	0.1	08-12-23 16:37:07.043649
0.001075815	2782.7	2410.05	1448.85	0.0005313847	1760.7	1409.6	2074.55	0.1	08-12-23 16:37:07.244443
0.001047244	2788.15	2412.5	1447.0	0.0005551936	1761.8	1409.55	2078.75	0.1	08-12-23 16:37:07.443510
0.00107264	2779.2	2409.35	1454.2	0.000466307	1761.05	1409.3	2074.25	0.1	08-12-23 16:37:07.644816
0.00107264	2777.85	2397.0	1447.2	0.0004837668	1770.35	1432.85	2088.7	0.1	08-12-23 16:37:07.844101
0.001099624	2771.3	2400.95	1445.7	0.0004885286	1762.75	1432.55	2092.95	0.1	08-12-23 16:37:08.044960
0.001018673	2780.45	2409.3	1447.25	0.0004885286	1775.25	1434.35	2090.35	0.1	08-12-23 16:37:08.245032
0.001082164	2772.35	2404.5	1452.15	0.0004567835	1771.85	1435.4	2094.05	0.1	08-12-23 16:37:08.445695
0.001059942	2778.95	2409.1	1449.9	0.0004694815	1772.55	1430.3	2096.45	0.1	08-12-23 16:37:08.645670
0.001059942	2778.95	2404.4	1450.25	0.0005091631	1769.9	1430.0	2095.45	0.1	08-12-23 16:37:08.845395
0.00107264	2780.85	2408.55	1447.2	0.0004409109	1771.15	1431.7	2096.65	0.1	08-12-23 16:37:09.044706
0.001053593	2774.0	2409.8	1439.15	0.0004266255	1771.65	1432.2	2098.0	0.1	08-12-23 16:37:09.245272
0.001047244	2767.15	2411.3	1446.45	0.000459958	1776.7	1429.4	2097.6	0.1	08-12-23 16:37:09.445547
0.001094862	2770.6	2416.7	1444.95	0.0004742433	1773.0	1442.35	2091.95	0.1	08-12-23 16:37:09.645833
0.001099624	2765.95	2409.6	1455.35	0.0004853541	1767.4	1428.7	2097.8	0.1	08-12-23 16:37:09.845708
0.001085338	2770.05	2418.65	1454.85	0.0004345618	1773.4	1434.35	2103.6	0.1	08-12-23 16:37:10.045507
0.001086926	2776.65	2415.15	1453.4	0.0004551962	1768.05	1437.25	2086.95	0.1	08-12-23 16:37:10.245427
0.001067878	2769.5	2414.2	1446.45	0.0004472599	1774.35	1425.2	2096.1	0.1	08-12-23 16:37:10.444152
0.001067878	2765.8	2413.1	1449.85	0.0005059885	1771.3	1433.8	2097.3	0.1	08-12-23 16:37:10.644048
0.001104386	2769.8	2412.65	1450.05	0.0004710688	1773.0	1438.55	2094.6	0.1	08-12-23 16:37:10.844939
0.001093275	2766.3	2422.35	1450.55	0.0004710688	1767.35	1432.65	2092.5	0.1	08-12-23 16:37:11.043756
0.001148829	2774.5	2404.7	1449.85	0.000472656	1774.65	1431.45	2096.15	0.1	08-12-23 16:37:11.243240
0.001145654	2771.9	2410.05	1441.45	0.0004393236	1773.3	1435.55	2099.85	0.1	08-12-23 16:37:11.442595
0.001263112	2776.9	2413.6	1446.15	0.0004329745	1769.8	1428.4	2091.8	0.1	08-12-23 16:37:11.642757
0.001278984	2764.7	2415.35	1446.8	0.000472656	1769.5	1433.15	2099.85	0.1	08-12-23 16:37:11.842160
0.001277397	2773.65	2409.7	1448.15	0.0003996421	1766.15	1421.5	2086.15	0.1	08-12-23 16:37:12.043339
0.001113909	2771.25	2419.9	1443.25	0.0004472599	1756.05	1414.2	2078.25	0.1	08-12-23 16:37:12.242114
0.001248826	2767.1	2417.2	1455.35	0.0004393236	1756.1	1412.5	2087.35	0.1	08-12-23 16:37:12.442591
0.001247239	2771.65	2420.6	1453.25	0.0004282127	1753.5	1409.1	2080.7	0.1	08-12-23 16:37:12.644343
0.001112322	2769.7	2417.2	1452.15	0.0004504344	1752.9	1415.05	2084.3	0.1	08-12-23 16:37:12.844883
