# 
A2	f2	Scope_Frequency	gain	gain_log	phase	Scope_Amplitude_RMS	Scope_Amplitude_pkpk	THD	Delay	a	
1	15757596.969696969	15757596.969696969	0.0693795106818441	-23.175375349298143	-104.92047499500583	0.0388757563405049	0.10995724372850776	0.0	0.5	15757596.969696969	20-05-24 15:14:38.929805
1	15959616.161616161	15959616.161616161	0.06971261986816067	-23.133771914942642	-105.81639002820593	0.036189580444603374	0.10235959096270048	0.0	0.5	15959616.161616161	20-05-24 15:14:41.584135
1	16161635.353535354	16161635.353535354	0.0708813945959146	-22.989354925311787	-107.59604307777033	0.03402389083624555	0.09623409573064026	0.0	0.5	16161635.353535354	20-05-24 15:14:44.257186
1	16363654.545454547	16363654.545454547	0.07128548160356894	-22.939978239286546	-114.05656588354263	0.031722023044635214	0.08972343043126997	0.0	0.5	16363654.545454547	20-05-24 15:14:49.261768
1	16565673.737373738	16565673.737373738	0.07202618573977139	-22.850191667267996	-110.19988969671903	0.02946697042661294	0.08334517843872587	0.0	0.5	16565673.737373738	20-05-24 15:14:52.036167
1	16767692.929292928	16767692.929292928	0.0718752032863984	-22.86841827949705	-112.26803932414829	0.028049284267904463	0.07933535645305757	0.0	0.5	16767692.929292928	20-05-24 15:14:54.700390
1	16969712.12121212	16969712.12121212	0.07143683050646785	-22.921556447476135	-114.68790868842605	0.026191902405769157	0.07408188721318248	0.0	0.5	16969712.12121212	20-05-24 15:14:58.580721
1	17171731.313131314	17171731.313131314	0.07255342628106153	-22.786841470225056	-115.38074583960203	0.024763259150378483	0.0700410738780498	0.0	0.5	17171731.313131314	20-05-24 15:15:01.254211
1	17373750.505050506	17373750.505050506	0.07254078689369557	-22.7883547535136	-116.65482288734698	0.023071666089776142	0.06525652618140972	0.0	0.5	17373750.505050506	20-05-24 15:15:04.019532
1	17575769.696969695	17575769.696969695	0.07320821982426134	-22.708803071755295	-118.1168060539526	0.02164662436208125	0.0612258995049023	0.0	0.5	17575769.696969695	20-05-24 15:15:06.681299
1	17777788.888888888	17777788.888888888	0.07391595472427094	-22.625236184514478	-119.61378433015713	0.0203390411769734	0.05752749575628124	0.0	0.5	17777788.888888888	20-05-24 15:15:10.592051
1	17979808.08080808	17979808.08080808	0.07340706403408583	-22.685242909742186	-120.47327045016831	0.019226449239076456	0.0543806105403596	0.0	0.5	17979808.08080808	20-05-24 15:15:13.342488
1	18181827.272727273	18181827.272727273	0.07540482911087126	-22.452016799038013	-122.33509038899807	0.018040592804247423	0.05102650203403435	0.0	0.5	18181827.272727273	20-05-24 15:15:16.010048
1	18383846.464646466	18383846.464646466	0.07621682291749399	-22.35898317324466	-142.505620282312	0.016874280488910178	0.04772767264540896	0.0	0.5	18383846.464646466	20-05-24 15:15:19.881703
1	18585865.656565655	18585865.656565655	0.07635962351901042	-22.342724430087948	-125.32294627361313	0.015964792876467303	0.04515525321275487	0.0	0.5	18585865.656565655	20-05-24 15:15:22.557628
1	18787884.84848485	18787884.84848485	0.0786838661423111	-22.08228618221689	-126.70865546303278	0.015193133701496955	0.04297267147120948	0.0	0.5	18787884.84848485	20-05-24 15:15:25.322365
1	18989904.04040404	18989904.04040404	0.0780035352907429	-22.157714273762657	-127.5851604518847	0.014247279628447174	0.04029739215494381	0.0	0.5	18989904.04040404	20-05-24 15:15:28.074621
1	19191923.232323233	19191923.232323233	0.07925313427849659	-22.01967106852868	-119.25757795449391	0.013312964667151468	0.03765475037535885	0.0	0.5	19191923.232323233	20-05-24 15:15:31.965469
1	19393942.424242426	19393942.424242426	0.07962243482524417	-21.979290919615195	-130.1055025459409	0.01257210793550929	0.0355592911000313	0.0	0.5	19393942.424242426	20-05-24 15:15:34.638497
1	19595961.616161615	19595961.616161615	0.07908591173197392	-22.038017486051068	-132.16462308711738	0.011889388299956206	0.03362826836423613	0.0	0.5	19595961.616161615	20-05-24 15:15:37.301751
1	19797980.808080807	19797980.808080807	0.07982491496976969	-21.957230708054595	-133.44415245027858	0.011126145012146748	0.03146949034621539	0.0	0.5	19797980.808080807	20-05-24 15:15:39.964113
1	20000000.0	20000000.0	0.08029204175185868	-21.906549964795428	-134.2990932385437	0.010675796349629707	0.030195711973559025	0.0	0.5	20000000.0	20-05-24 15:15:42.847086
