# 
T	Delay	
2.00609103	0.1	06-03-24 14:52:27.114242
2.00233019	0.1	06-03-24 14:52:27.415803
1.93010885	0.1	06-03-24 14:52:27.623586
1.91882634	0.1	06-03-24 14:52:27.834001
1.97318369	0.1	06-03-24 14:52:28.035058
1.95343929	0.1	06-03-24 14:52:28.236879
1.86523439	0.1	06-03-24 14:52:28.445228
1.8661746	0.1	06-03-24 14:52:28.646917
1.86899523	0.1	06-03-24 14:52:28.854753
1.86241376	0.1	06-03-24 14:52:29.056593
1.92899383	0.1	06-03-24 14:52:29.264448
1.93369488	0.1	06-03-24 14:52:29.667363
1.93369488	0.1	06-03-24 14:52:29.793099
1.925233	0.1	06-03-24 14:52:29.991131
1.85583229	0.1	06-03-24 14:52:30.284418
1.86711481	0.1	06-03-24 14:52:30.420753
1.9355753	0.1	06-03-24 14:52:30.694001
1.91771132	0.1	06-03-24 14:52:30.900821
1.91395048	0.1	06-03-24 14:52:31.107163
1.92335258	0.1	06-03-24 14:52:31.312010
1.92711342	0.1	06-03-24 14:52:31.516483
1.92147216	0.1	06-03-24 14:52:31.729439
1.92617321	0.1	06-03-24 14:52:31.926276
1.92805362	0.1	06-03-24 14:52:32.129122
1.92147216	0.1	06-03-24 14:52:32.336235
1.91959174	0.1	06-03-24 14:52:32.540971
1.90548859	0.1	06-03-24 14:52:32.743423
1.83326726	0.1	06-03-24 14:52:33.049760
1.84266936	0.1	06-03-24 14:52:33.178763
1.89984734	0.1	06-03-24 14:52:33.458461
1.88292356	0.1	06-03-24 14:52:33.666938
1.87258126	0.1	06-03-24 14:52:33.867143
1.80035992	0.1	06-03-24 14:52:34.077003
1.79283825	0.1	06-03-24 14:52:34.285664
1.8471956	0.1	06-03-24 14:52:34.486747
1.83685329	0.1	06-03-24 14:52:34.686359
1.82086973	0.1	06-03-24 14:52:34.895865
1.808647	0.1	06-03-24 14:52:35.097540
1.72890399	0.1	06-03-24 14:52:35.306112
1.71480085	0.1	06-03-24 14:52:35.608220
1.76539736	0.1	06-03-24 14:52:35.818065
1.750354	0.1	06-03-24 14:52:36.022104
1.74189211	0.1	06-03-24 14:52:36.227212
1.74283232	0.1	06-03-24 14:52:36.428962
1.67437183	0.1	06-03-24 14:52:36.637018
1.66590994	0.1	06-03-24 14:52:36.838082
1.72308792	0.1	06-03-24 14:52:37.144993
1.72214771	0.1	06-03-24 14:52:37.272135
1.71274562	0.1	06-03-24 14:52:37.555933
1.70240331	0.1	06-03-24 14:52:37.763258
1.69958268	0.1	06-03-24 14:52:37.965574
1.70334352	0.1	06-03-24 14:52:38.172641
1.7212075	0.1	06-03-24 14:52:38.377520
1.7400117	0.1	06-03-24 14:52:38.582814
1.75317463	0.1	06-03-24 14:52:38.784733
1.75505505	0.1	06-03-24 14:52:38.990662
1.72872918	0.1	06-03-24 14:52:39.197205
1.65838827	0.1	06-03-24 14:52:39.419922
1.64804596	0.1	06-03-24 14:52:39.603173
1.69958268	0.1	06-03-24 14:52:39.811388
1.69394142	0.1	06-03-24 14:52:40.013626
1.68547954	0.1	06-03-24 14:52:40.220796
1.67137639	0.1	06-03-24 14:52:40.425639
1.59915506	0.1	06-03-24 14:52:40.728393
1.66009388	0.1	06-03-24 14:52:40.941778
1.64975157	0.1	06-03-24 14:52:41.139386
1.57753024	0.1	06-03-24 14:52:41.347374
1.57564982	0.1	06-03-24 14:52:41.549121
1.56530751	0.1	06-03-24 14:52:41.757031
1.55496521	0.1	06-03-24 14:52:41.972970
1.60932255	0.1	06-03-24 14:52:42.166934
1.60838235	0.1	06-03-24 14:52:42.370858
1.61214318	0.1	06-03-24 14:52:42.576624
1.59709983	0.1	06-03-24 14:52:42.777657
1.59992046	0.1	06-03-24 14:52:42.983741
1.6140236	0.1	06-03-24 14:52:43.287296
1.6328278	0.1	06-03-24 14:52:43.498389
1.63940926	0.1	06-03-24 14:52:43.700254
1.63658863	0.1	06-03-24 14:52:43.907318
1.63658863	0.1	06-03-24 14:52:44.110845
1.63658863	0.1	06-03-24 14:52:44.317101
1.62906696	0.1	06-03-24 14:52:44.535936
1.62906696	0.1	06-03-24 14:52:44.726683
1.63188759	0.1	06-03-24 14:52:44.928356
1.63000717	0.1	06-03-24 14:52:45.136392
1.62624633	0.1	06-03-24 14:52:45.338180
1.55684562	0.1	06-03-24 14:52:45.557294
1.55026416	0.1	06-03-24 14:52:45.745654
1.60838235	0.1	06-03-24 14:52:45.955725
1.60932255	0.1	06-03-24 14:52:46.160178
1.59992046	0.1	06-03-24 14:52:46.361729
1.59992046	0.1	06-03-24 14:52:46.566501
1.58863794	0.1	06-03-24 14:52:46.769914
1.57359459	0.1	06-03-24 14:52:46.977635
1.56701312	0.1	06-03-24 14:52:47.183784
1.56983375	0.1	06-03-24 14:52:47.487654
1.56983375	0.1	06-03-24 14:52:47.696403
1.56137186	0.1	06-03-24 14:52:47.897677
1.54632851	0.1	06-03-24 14:52:48.108110
1.53504599	0.1	06-03-24 14:52:48.320543
1.52658411	0.1	06-03-24 14:52:48.512807
1.52470369	0.1	06-03-24 14:52:48.717340
1.46376487	0.1	06-03-24 14:52:48.941758
1.46000403	0.1	06-03-24 14:52:49.128727
1.45436277	0.1	06-03-24 14:52:49.337152
1.45812361	0.1	06-03-24 14:52:49.533177
1.58658271	0.1	06-03-24 14:52:49.758732
1.58188166	0.1	06-03-24 14:52:49.945700
1.52094285	0.1	06-03-24 14:52:50.154027
1.5162418	0.1	06-03-24 14:52:50.358447
1.51718201	0.1	06-03-24 14:52:50.563467
1.54162746	0.1	06-03-24 14:52:50.767604
1.55667081	0.1	06-03-24 14:52:50.973892
1.55008935	0.1	06-03-24 14:52:51.177651
1.54444809	0.1	06-03-24 14:52:51.379015
1.54632851	0.1	06-03-24 14:52:51.587499
1.54914914	0.1	06-03-24 14:52:51.792728
1.54632851	0.1	06-03-24 14:52:51.996644
1.47504739	0.1	06-03-24 14:52:52.202085
1.46282466	0.1	06-03-24 14:52:52.401603
1.51060054	0.1	06-03-24 14:52:52.611463
1.51248096	0.1	06-03-24 14:52:52.816386
1.46188445	0.1	06-03-24 14:52:53.020710
1.46564529	0.1	06-03-24 14:52:53.223514
1.52282327	0.1	06-03-24 14:52:53.427107
1.52000264	0.1	06-03-24 14:52:53.632548
1.52376348	0.1	06-03-24 14:52:53.858560
1.51812222	0.1	06-03-24 14:52:54.041433
1.5068397	0.1	06-03-24 14:52:54.246783
1.50119845	0.1	06-03-24 14:52:54.451512
1.49179635	0.1	06-03-24 14:52:54.758214
1.45042712	0.1	06-03-24 14:52:54.966615
1.43632398	0.1	06-03-24 14:52:55.170839
1.36974391	0.1	06-03-24 14:52:55.376410
1.36222223	0.1	06-03-24 14:52:55.678012
1.4090579	0.1	06-03-24 14:52:55.804846
1.3996558	0.1	06-03-24 14:52:56.008858
1.39025371	0.1	06-03-24 14:52:56.294091
1.38085161	0.1	06-03-24 14:52:56.418908
1.36768868	0.1	06-03-24 14:52:56.703875
1.360167	0.1	06-03-24 14:52:56.910932
1.34606385	0.1	06-03-24 14:52:57.117122
1.33290092	0.1	06-03-24 14:52:57.321528
1.3310205	0.1	06-03-24 14:52:57.526226
1.32819987	0.1	06-03-24 14:52:57.731601
1.32349882	0.1	06-03-24 14:52:57.933890
1.3216184	0.1	06-03-24 14:52:58.141131
1.30657505	0.1	06-03-24 14:52:58.342754
1.23153309	0.1	06-03-24 14:52:58.548840
1.22683204	0.1	06-03-24 14:52:58.752450
1.28683065	0.1	06-03-24 14:52:58.960533
1.28777086	0.1	06-03-24 14:52:59.164700
1.22965267	0.1	06-03-24 14:52:59.365806
1.23999497	0.1	06-03-24 14:52:59.574778
1.29717295	0.1	06-03-24 14:52:59.877346
1.28306981	0.1	06-03-24 14:53:00.002153
1.20238659	0.1	06-03-24 14:53:00.287633
1.18734323	0.1	06-03-24 14:53:00.412636
1.29793835	0.1	06-03-24 14:53:00.696243
1.20221178	0.1	06-03-24 14:53:00.903795
1.19751073	0.1	06-03-24 14:53:01.107342
1.12811003	0.1	06-03-24 14:53:01.311260
1.11682751	0.1	06-03-24 14:53:01.514613
1.17212507	0.1	06-03-24 14:53:01.725162
1.17118486	0.1	06-03-24 14:53:01.926805
1.17400549	0.1	06-03-24 14:53:02.134287
1.17776633	0.1	06-03-24 14:53:02.358660
1.18152717	0.1	06-03-24 14:53:02.543909
1.19374989	0.1	06-03-24 14:53:02.746144
1.20597262	0.1	06-03-24 14:53:02.969981
1.21067366	0.1	06-03-24 14:53:03.158799
1.20033136	0.1	06-03-24 14:53:03.382010
1.19280968	0.1	06-03-24 14:53:03.581970
1.18716842	0.1	06-03-24 14:53:03.766886
1.18998905	0.1	06-03-24 14:53:03.969861
1.13845233	0.1	06-03-24 14:53:04.168921
1.13657191	0.1	06-03-24 14:53:04.371977
1.18716842	0.1	06-03-24 14:53:04.571041
1.18152717	0.1	06-03-24 14:53:04.796526
1.24528661	0.1	06-03-24 14:53:04.989358
1.2340041	0.1	06-03-24 14:53:05.188177
1.15802192	0.1	06-03-24 14:53:05.411961
1.15614151	0.1	06-03-24 14:53:05.614734
1.1655436	0.1	06-03-24 14:53:05.821372
1.1655436	0.1	06-03-24 14:53:06.025623
1.15426109	0.1	06-03-24 14:53:06.230095
1.14956004	0.1	06-03-24 14:53:06.435901
1.14015794	0.1	06-03-24 14:53:06.640635
1.12981564	0.1	06-03-24 14:53:06.844863
1.13451668	0.1	06-03-24 14:53:07.049570
1.14109815	0.1	06-03-24 14:53:07.251383
1.20955864	0.1	06-03-24 14:53:07.464663
1.21331948	0.1	06-03-24 14:53:07.663768
1.07827891	0.1	06-03-24 14:53:07.869211
1.07451808	0.1	06-03-24 14:53:08.071068
1.19357508	0.1	06-03-24 14:53:08.278916
1.18229257	0.1	06-03-24 14:53:08.484159
1.10819081	0.1	06-03-24 14:53:08.676659
1.0969083	0.1	06-03-24 14:53:08.888502
1.14844502	0.1	06-03-24 14:53:09.098156
1.13434187	0.1	06-03-24 14:53:09.300841
1.12870062	0.1	06-03-24 14:53:09.507775
1.12493978	0.1	06-03-24 14:53:09.709649
1.0583597	0.1	06-03-24 14:53:09.915251
1.06400096	0.1	06-03-24 14:53:10.122278
1.13340166	0.1	06-03-24 14:53:10.327005
1.13622229	0.1	06-03-24 14:53:10.530897
1.08280515	0.1	06-03-24 14:53:10.736372
1.10631039	0.1	06-03-24 14:53:10.938241
1.1166527	0.1	06-03-24 14:53:11.146113
1.10254956	0.1	06-03-24 14:53:11.347541
1.09596809	0.1	06-03-24 14:53:11.555944
1.09314746	0.1	06-03-24 14:53:11.858409
1.06024012	0.1	06-03-24 14:53:12.065824
1.05271844	0.1	06-03-24 14:53:12.269497
1.05647928	0.1	06-03-24 14:53:12.476843
1.05647928	0.1	06-03-24 14:53:12.681413
1.04613698	0.1	06-03-24 14:53:12.886720
1.04707719	0.1	06-03-24 14:53:13.089112
1.108016	0.1	06-03-24 14:53:13.315045
1.08921181	0.1	06-03-24 14:53:13.499033
1.07040762	0.1	06-03-24 14:53:13.706673
1.0591251	0.1	06-03-24 14:53:13.910241
0.978441882	0.1	06-03-24 14:53:14.113241
0.967159366	0.1	06-03-24 14:53:14.314844
0.95681706	0.1	06-03-24 14:53:14.530488
0.947414964	0.1	06-03-24 14:53:14.727134
0.9314314	0.1	06-03-24 14:53:14.950344
0.927670561	0.1	06-03-24 14:53:15.153068
1.00553315	0.1	06-03-24 14:53:15.344464
1.01869609	0.1	06-03-24 14:53:15.549046
0.954936641	0.1	06-03-24 14:53:15.754119
0.95587685	0.1	06-03-24 14:53:15.955861
0.95587685	0.1	06-03-24 14:53:16.163855
0.949295383	0.1	06-03-24 14:53:16.366683
1.00271252	0.1	06-03-24 14:53:16.569860
1.0008321	0.1	06-03-24 14:53:16.777757
0.937072658	0.1	06-03-24 14:53:16.981462
0.934252029	0.1	06-03-24 14:53:17.184976
0.940833496	0.1	06-03-24 14:53:17.392600
0.952116012	0.1	06-03-24 14:53:17.605861
0.958697479	0.1	06-03-24 14:53:17.802212
0.95681706	0.1	06-03-24 14:53:18.006256
0.950235593	0.1	06-03-24 14:53:18.211927
0.944594335	0.1	06-03-24 14:53:18.416140
0.920148884	0.1	06-03-24 14:53:18.630728
0.909806578	0.1	06-03-24 14:53:18.823489
0.906045739	0.1	06-03-24 14:53:19.030833
0.902284901	0.1	06-03-24 14:53:19.235633
0.902284901	0.1	06-03-24 14:53:19.440170
0.899464272	0.1	06-03-24 14:53:19.642681
0.90416532	0.1	06-03-24 14:53:19.849273
0.90322511	0.1	06-03-24 14:53:20.054727
0.958522669	0.1	06-03-24 14:53:20.257065
0.951941202	0.1	06-03-24 14:53:20.458978
0.891942594	0.1	06-03-24 14:53:20.664392
0.90322511	0.1	06-03-24 14:53:20.871241
0.896643643	0.1	06-03-24 14:53:21.078928
0.893823014	0.1	06-03-24 14:53:21.283551
0.888181756	0.1	06-03-24 14:53:21.500723
0.881600288	0.1	06-03-24 14:53:21.693063
0.872198192	0.1	06-03-24 14:53:21.898266
0.865616724	0.1	06-03-24 14:53:22.099496
0.918093654	0.1	06-03-24 14:53:22.308523
0.905870929	0.1	06-03-24 14:53:22.512155
0.841171274	0.1	06-03-24 14:53:22.714418
0.843051693	0.1	06-03-24 14:53:22.919477
0.836470225	0.1	06-03-24 14:53:23.127029
0.837410435	0.1	06-03-24 14:53:23.332321
0.853393999	0.1	06-03-24 14:53:23.536840
0.868437353	0.1	06-03-24 14:53:23.738411
1.00629855	0.1	06-03-24 14:53:23.946184
1.01288002	0.1	06-03-24 14:53:24.147681
0.87783945	0.1	06-03-24 14:53:24.353677
0.866556934	0.1	06-03-24 14:53:24.658425
0.891002385	0.1	06-03-24 14:53:25.060886
0.966984556	0.1	06-03-24 14:53:25.200835
0.959462879	0.1	06-03-24 14:53:25.478396
0.961343298	0.1	06-03-24 14:53:25.686926
0.95664225	0.1	06-03-24 14:53:25.888912
0.87783945	0.1	06-03-24 14:53:26.096529
0.873138402	0.1	06-03-24 14:53:26.296472
0.865616724	0.1	06-03-24 14:53:26.506257
0.857154838	0.1	06-03-24 14:53:26.708011
0.910571977	0.1	06-03-24 14:53:26.916143
0.900229671	0.1	06-03-24 14:53:27.120867
0.82518771	0.1	06-03-24 14:53:27.325867
0.821426871	0.1	06-03-24 14:53:27.530302
0.837410435	0.1	06-03-24 14:53:27.735285
0.864676515	0.1	06-03-24 14:53:27.939914
0.815020214	0.1	06-03-24 14:53:28.142073
0.816900633	0.1	06-03-24 14:53:28.447412
0.938778267	0.1	06-03-24 14:53:28.656481
0.938778267	0.1	06-03-24 14:53:28.860981
0.926555541	0.1	06-03-24 14:53:29.066261
0.911512187	0.1	06-03-24 14:53:29.268210
0.775531408	0.1	06-03-24 14:53:29.476092
0.763308683	0.1	06-03-24 14:53:29.678665
0.815785613	0.1	06-03-24 14:53:29.883662
0.811084565	0.1	06-03-24 14:53:30.188937
0.792280372	0.1	06-03-24 14:53:30.369598
0.788519533	0.1	06-03-24 14:53:30.597122
0.792280372	0.1	06-03-24 14:53:30.806906
0.789459743	0.1	06-03-24 14:53:31.008567
0.841936673	0.1	06-03-24 14:53:31.214270
0.834414996	0.1	06-03-24 14:53:31.421662
0.759373034	0.1	06-03-24 14:53:31.626738
0.748090519	0.1	06-03-24 14:53:31.828436
0.742449261	0.1	06-03-24 14:53:32.034038
0.733987374	0.1	06-03-24 14:53:32.240407
0.729286326	0.1	06-03-24 14:53:32.543276
0.722704858	0.1	06-03-24 14:53:32.752712
0.711422342	0.1	06-03-24 14:53:33.054951
0.778942627	0.1	06-03-24 14:53:33.264790
0.778002417	0.1	06-03-24 14:53:33.469063
0.704840875	0.1	06-03-24 14:53:33.680376
0.698259407	0.1	06-03-24 14:53:33.876241
0.694498569	0.1	06-03-24 14:53:34.087071
0.684156263	0.1	06-03-24 14:53:34.285971
0.679455214	0.1	06-03-24 14:53:34.493477
0.679455214	0.1	06-03-24 14:53:34.706350
0.760138434	0.1	06-03-24 14:53:34.900734
0.775181788	0.1	06-03-24 14:53:35.111508
0.702020246	0.1	06-03-24 14:53:35.312805
0.69167794	0.1	06-03-24 14:53:35.512376
0.683216053	0.1	06-03-24 14:53:35.722205
0.677574795	0.1	06-03-24 14:53:35.924140
0.741334241	0.1	06-03-24 14:53:36.134597
0.740394031	0.1	06-03-24 14:53:36.335412
0.667232489	0.1	06-03-24 14:53:36.538148
0.660651021	0.1	06-03-24 14:53:36.750450
0.662531441	0.1	06-03-24 14:53:36.951165
0.675694376	0.1	06-03-24 14:53:37.159417
0.684156263	0.1	06-03-24 14:53:37.360820
0.693558359	0.1	06-03-24 14:53:37.565174
0.68979752	0.1	06-03-24 14:53:37.770111
0.69073773	0.1	06-03-24 14:53:37.973779
0.686036682	0.1	06-03-24 14:53:38.183463
0.670053118	0.1	06-03-24 14:53:38.402525
0.726290887	0.1	06-03-24 14:53:38.589871
0.727231096	0.1	06-03-24 14:53:38.794061
0.726290887	0.1	06-03-24 14:53:38.999101
0.726290887	0.1	06-03-24 14:53:39.206772
0.723470258	0.1	06-03-24 14:53:39.405724
0.718769209	0.1	06-03-24 14:53:39.610838
0.721589838	0.1	06-03-24 14:53:39.818424
0.727231096	0.1	06-03-24 14:53:40.020399
0.676634585	0.1	06-03-24 14:53:40.230913
0.685096472	0.1	06-03-24 14:53:40.429543
0.682275843	0.1	06-03-24 14:53:40.648206
0.683216053	0.1	06-03-24 14:53:40.839581
0.676634585	0.1	06-03-24 14:53:41.047102
0.669112908	0.1	06-03-24 14:53:41.254868
0.66347165	0.1	06-03-24 14:53:41.456461
0.662531441	0.1	06-03-24 14:53:41.659496
0.657830393	0.1	06-03-24 14:53:41.858545
0.66441186	0.1	06-03-24 14:53:42.070955
0.735692983	0.1	06-03-24 14:53:42.279070
0.732872354	0.1	06-03-24 14:53:42.478998
0.660651021	0.1	06-03-24 14:53:42.685614
0.650308715	0.1	06-03-24 14:53:42.885409
0.699024807	0.1	06-03-24 14:53:43.095225
0.686802081	0.1	06-03-24 14:53:43.300928
0.622102426	0.1	06-03-24 14:53:43.501234
0.644667457	0.1	06-03-24 14:53:43.706771
0.651248925	0.1	06-03-24 14:53:43.914103
0.648428296	0.1	06-03-24 14:53:44.116341
0.641846829	0.1	06-03-24 14:53:44.342960
0.633384942	0.1	06-03-24 14:53:44.525980
0.632444732	0.1	06-03-24 14:53:44.740539
0.623982845	0.1	06-03-24 14:53:44.936231
0.622102426	0.1	06-03-24 14:53:45.143186
0.622102426	0.1	06-03-24 14:53:45.350491
0.686802081	0.1	06-03-24 14:53:45.552579
0.679280404	0.1	06-03-24 14:53:45.757155
0.61081991	0.1	06-03-24 14:53:45.962324
0.603298233	0.1	06-03-24 14:53:46.166662
0.595776556	0.1	06-03-24 14:53:46.373768
0.596716765	0.1	06-03-24 14:53:46.574802
0.655775163	0.1	06-03-24 14:53:46.786939
0.650133905	0.1	06-03-24 14:53:46.990732
0.586374459	0.1	06-03-24 14:53:47.187597
0.617401378	0.1	06-03-24 14:53:47.396454
0.649368506	0.1	06-03-24 14:53:47.596019
0.649368506	0.1	06-03-24 14:53:47.805192
0.640906619	0.1	06-03-24 14:53:48.010554
0.632444732	0.1	06-03-24 14:53:48.311724
0.69056292	0.1	06-03-24 14:53:48.522792
0.697144388	0.1	06-03-24 14:53:48.727384
0.699965016	0.1	06-03-24 14:53:48.932438
0.692443339	0.1	06-03-24 14:53:49.234729
0.622102426	0.1	06-03-24 14:53:49.444690
0.612700329	0.1	06-03-24 14:53:49.646144
0.612700329	0.1	06-03-24 14:53:49.851016
0.612700329	0.1	06-03-24 14:53:50.055741
0.604238443	0.1	06-03-24 14:53:50.260759
0.593896137	0.1	06-03-24 14:53:50.468335
0.591075508	0.1	06-03-24 14:53:50.673028
0.587314669	0.1	06-03-24 14:53:50.888289
0.656715373	0.1	06-03-24 14:53:51.079720
0.653894744	0.1	06-03-24 14:53:51.284416
0.586374459	0.1	06-03-24 14:53:51.492123
0.593896137	0.1	06-03-24 14:53:51.696658
0.600477604	0.1	06-03-24 14:53:51.898506
0.604238443	0.1	06-03-24 14:53:52.204441
0.671758727	0.1	06-03-24 14:53:52.513972
0.662356631	0.1	06-03-24 14:53:52.720819
0.658595792	0.1	06-03-24 14:53:52.925599
0.593896137	0.1	06-03-24 14:53:53.127650
0.590135298	0.1	06-03-24 14:53:53.340335
0.591075508	0.1	06-03-24 14:53:53.536680
0.590135298	0.1	06-03-24 14:53:53.742135
0.596716765	0.1	06-03-24 14:53:53.949628
0.603298233	0.1	06-03-24 14:53:54.154314
0.598597185	0.1	06-03-24 14:53:54.359344
0.589195088	0.1	06-03-24 14:53:54.561055
0.652014325	0.1	06-03-24 14:53:54.769090
0.657655582	0.1	06-03-24 14:53:54.970824
0.598597185	0.1	06-03-24 14:53:55.275275
0.672698937	0.1	06-03-24 14:53:55.486120
0.66517726	0.1	06-03-24 14:53:55.690747
0.605178652	0.1	06-03-24 14:53:55.894099
0.621162216	0.1	06-03-24 14:53:56.099984
0.69150313	0.1	06-03-24 14:53:56.302489
0.683981452	0.1	06-03-24 14:53:56.509034
0.680220614	0.1	06-03-24 14:53:56.714212
0.675519566	0.1	06-03-24 14:53:56.919025
0.61176012	0.1	06-03-24 14:53:57.123859
0.604238443	0.1	06-03-24 14:53:57.426785
0.597656975	0.1	06-03-24 14:53:57.636335
0.603298233	0.1	06-03-24 14:53:57.840643
0.668938098	0.1	06-03-24 14:53:58.045411
0.659536002	0.1	06-03-24 14:53:58.250464
0.659536002	0.1	06-03-24 14:53:58.449115
0.673639146	0.1	06-03-24 14:53:58.658160
0.694323759	0.1	06-03-24 14:53:58.865251
0.705606274	0.1	06-03-24 14:53:59.069478
0.646547877	0.1	06-03-24 14:53:59.274800
0.63808599	0.1	06-03-24 14:53:59.577000
0.697144388	0.1	06-03-24 14:53:59.722424
0.692443339	0.1	06-03-24 14:53:59.928164
0.685861872	0.1	06-03-24 14:54:00.192383
0.676459775	0.1	06-03-24 14:54:00.400938
0.666117469	0.1	06-03-24 14:54:00.603247
0.594836346	0.1	06-03-24 14:54:00.810692
0.587314669	0.1	06-03-24 14:54:01.114154
0.648253486	0.1	06-03-24 14:54:01.322819
0.651074115	0.1	06-03-24 14:54:01.527174
0.650133905	0.1	06-03-24 14:54:01.732377
0.63791118	0.1	06-03-24 14:54:01.934292
0.636030761	0.1	06-03-24 14:54:02.140211
0.63697097	0.1	06-03-24 14:54:02.344095
0.63791118	0.1	06-03-24 14:54:02.546908
0.636030761	0.1	06-03-24 14:54:02.753802
0.572271315	0.1	06-03-24 14:54:02.979172
0.576972363	0.1	06-03-24 14:54:03.163281
0.639791599	0.1	06-03-24 14:54:03.366331
0.638851389	0.1	06-03-24 14:54:03.673250
0.561929009	0.1	06-03-24 14:54:03.882761
0.560048589	0.1	06-03-24 14:54:04.087119
0.556287751	0.1	06-03-24 14:54:04.292879
0.550646493	0.1	06-03-24 14:54:04.494262
0.607824471	0.1	06-03-24 14:54:04.700648
0.607824471	0.1	06-03-24 14:54:04.917585
0.60970489	0.1	06-03-24 14:54:05.111480
0.60970489	0.1	06-03-24 14:54:05.315741
0.612525519	0.1	06-03-24 14:54:05.515008
0.625688454	0.1	06-03-24 14:54:05.723071
0.622867825	0.1	06-03-24 14:54:05.930935
0.627568874	0.1	06-03-24 14:54:06.233504
0.63697097	0.1	06-03-24 14:54:06.359697
0.645432857	0.1	06-03-24 14:54:06.642571
0.714833561	0.1	06-03-24 14:54:06.852575
0.71671398	0.1	06-03-24 14:54:07.056670
0.652014325	0.1	06-03-24 14:54:07.262154
0.651074115	0.1	06-03-24 14:54:07.479452
0.58543425	0.1	06-03-24 14:54:07.671947
0.593896137	0.1	06-03-24 14:54:07.873886
0.656715373	0.1	06-03-24 14:54:08.078432
0.651074115	0.1	06-03-24 14:54:08.285723
0.576032153	0.1	06-03-24 14:54:08.490990
0.570390895	0.1	06-03-24 14:54:08.689221
0.632269922	0.1	06-03-24 14:54:08.906961
0.622867825	0.1	06-03-24 14:54:09.104018
0.55816817	0.1	06-03-24 14:54:09.407960
0.621927616	0.1	06-03-24 14:54:09.617327
0.614405939	0.1	06-03-24 14:54:09.821584
0.622867825	0.1	06-03-24 14:54:10.030499
0.621927616	0.1	06-03-24 14:54:10.228766
0.555347541	0.1	06-03-24 14:54:10.436154
0.553467122	0.1	06-03-24 14:54:10.638330
0.620987406	0.1	06-03-24 14:54:10.846326
0.620047197	0.1	06-03-24 14:54:11.050557
0.621927616	0.1	06-03-24 14:54:11.354240
0.561929009	0.1	06-03-24 14:54:11.562710
0.570390895	0.1	06-03-24 14:54:11.766310
0.650133905	0.1	06-03-24 14:54:11.969697
0.659536002	0.1	06-03-24 14:54:12.176975
0.661416421	0.1	06-03-24 14:54:12.381705
0.661416421	0.1	06-03-24 14:54:12.583604
0.727056286	0.1	06-03-24 14:54:12.791680
0.720474819	0.1	06-03-24 14:54:12.996491
0.653894744	0.1	06-03-24 14:54:13.200922
0.651074115	0.1	06-03-24 14:54:13.504490
0.582613621	0.1	06-03-24 14:54:13.713194
0.580733202	0.1	06-03-24 14:54:13.920332
0.653894744	0.1	06-03-24 14:54:14.122681
0.66329684	0.1	06-03-24 14:54:14.324781
0.668938098	0.1	06-03-24 14:54:14.532442
0.667057679	0.1	06-03-24 14:54:14.734824
0.599537394	0.1	06-03-24 14:54:14.943335
0.601417814	0.1	06-03-24 14:54:15.144187
0.670818517	0.1	06-03-24 14:54:15.350898
0.671758727	0.1	06-03-24 14:54:15.554088
0.670818517	0.1	06-03-24 14:54:15.760845
0.680220614	0.1	06-03-24 14:54:15.965053
0.703725855	0.1	06-03-24 14:54:16.171030
0.714068161	0.1	06-03-24 14:54:16.370658
0.775947188	0.1	06-03-24 14:54:16.576560
0.76936572	0.1	06-03-24 14:54:16.785085
0.704666065	0.1	06-03-24 14:54:16.992157
0.71688879	0.1	06-03-24 14:54:17.194353
0.720649629	0.1	06-03-24 14:54:17.497102
0.718769209	0.1	06-03-24 14:54:17.623700
0.652189135	0.1	06-03-24 14:54:17.907080
0.717829	0.1	06-03-24 14:54:18.116528
0.718769209	0.1	06-03-24 14:54:18.319756
0.649368506	0.1	06-03-24 14:54:18.526477
0.643727248	0.1	06-03-24 14:54:18.727934
0.699024807	0.1	06-03-24 14:54:18.933785
0.69056292	0.1	06-03-24 14:54:19.140246
0.693383549	0.1	06-03-24 14:54:19.445137
0.695263968	0.1	06-03-24 14:54:19.652900
0.698084597	0.1	06-03-24 14:54:19.857112
0.701845436	0.1	06-03-24 14:54:20.061705
0.710307323	0.1	06-03-24 14:54:20.264277
0.709367113	0.1	06-03-24 14:54:20.468500
0.709367113	0.1	06-03-24 14:54:20.676491
0.711247532	0.1	06-03-24 14:54:20.878618
0.714068161	0.1	06-03-24 14:54:21.085670
0.71594858	0.1	06-03-24 14:54:21.285322
0.71594858	0.1	06-03-24 14:54:21.492362
0.783468865	0.1	06-03-24 14:54:21.700945
0.790990542	0.1	06-03-24 14:54:21.904931
0.730051725	0.1	06-03-24 14:54:22.106832
0.725350677	0.1	06-03-24 14:54:22.314661
0.721589838	0.1	06-03-24 14:54:22.519631
0.720649629	0.1	06-03-24 14:54:22.822524
0.654069554	0.1	06-03-24 14:54:23.032072
0.657830393	0.1	06-03-24 14:54:23.233672
0.723470258	0.1	06-03-24 14:54:23.435809
0.721589838	0.1	06-03-24 14:54:23.645869
0.776887397	0.1	06-03-24 14:54:23.850902
0.768425511	0.1	06-03-24 14:54:24.064119
0.699965016	0.1	06-03-24 14:54:24.257680
0.69150313	0.1	06-03-24 14:54:24.464700
0.687742291	0.1	06-03-24 14:54:24.668540
0.692443339	0.1	06-03-24 14:54:24.874606
0.704666065	0.1	06-03-24 14:54:25.177330
