# 
focus_V	pump_V	extractor_V	focus_I	pump_I	extractor_I	anode_I	time	Delay	
0	0	0	6.753816119999999e-10	6.05679022e-10	4.60980925e-10	0.0661233606	1713169956.9846091	0.1	15-04-24 10:32:36.984662
0	0	0	4.21647239e-10	1.0014456099999999e-10	1.81033503e-10	0.0661213452	1713169957.7666793	0.1	15-04-24 10:32:37.766728
0	0	0	5.59708589e-10	3.38635456e-10	2.51953516e-10	0.0661269808	1713169958.5464637	0.1	15-04-24 10:32:38.546511
0	0	0	5.59708589e-10	4.5477054099999994e-10	2.6315141299999997e-10	0.0661282124	1713169959.3243663	0.1	15-04-24 10:32:39.324419
0	0	0	5.70902752e-10	2.70565527e-10	4.75911454e-10	0.0661280258	1713169960.1054103	0.1	15-04-24 10:32:40.105463
0	0	0	5.4105165e-10	6.65559243e-10	5.95355688e-10	0.0661322058	1713169960.8816476	0.1	15-04-24 10:32:40.881696
0	0	0	6.679188359999999e-10	3.80748547e-10	4.23654602e-10	0.0661363859	1713169961.6715474	0.1	15-04-24 10:32:41.671606
0	0	0	5.89559691e-10	8.51522802e-11	1.81033503e-10	0.0661369457	1713169962.4561021	0.1	15-04-24 10:32:42.456186
0	0	0	4.4403556600000004e-10	3.9994775999999995e-10	4.60980925e-10	0.0661413497	1713169963.2312212	0.1	15-04-24 10:32:43.231249
0	0	0	6.19410794e-10	4.0348327899999997e-10	4.94574616e-10	0.0661395955	1713169964.0085084	0.1	15-04-24 10:32:44.008556
0	0	0	6.08216631e-10	3.71216272e-10	4.3485249900000003e-10	0.0661401927	1713169964.7862608	0.1	15-04-24 10:32:44.786314
0	0	0	5.97022467e-10	4.3087257500000003e-10	2.29557723e-10	0.0661397822	1713169965.5689826	0.1	15-04-24 10:32:45.569043
0	0	0	5.70902752e-10	3.9618867800000003e-10	2.93012472e-10	0.0661371696	1713169966.345742	0.1	15-04-24 10:32:46.345793
0	0	0	5.746341399999999e-10	3.05204985e-10	1.69835606e-10	0.0661387745	1713169967.1269805	0.1	15-04-24 10:32:47.127029
0	0	0	5.70902752e-10	4.20221262e-10	3.34071427e-10	0.0661485901	1713169967.9034529	0.1	15-04-24 10:32:47.903503
0	0	0	6.11948018e-10	4.1887866000000003e-10	3.11675633e-10	0.0661483662	1713169968.6795967	0.1	15-04-24 10:32:48.679646
0	0	0	5.78365528e-10	4.2080331399999997e-10	2.33290355e-10	0.0661492992	1713169969.4621327	0.1	15-04-24 10:32:49.462182
0	0	0	6.38067733e-10	3.62713371e-10	3.0421036900000003e-10	0.0661493365	1713169970.2471788	0.1	15-04-24 10:32:50.247233
0	0	0	5.93291079e-10	3.98829383e-10	2.44488252e-10	0.0661486647	1713169971.0260959	0.1	15-04-24 10:32:51.026146
0	0	0	5.14931935e-10	4.30872834e-10	4.75911454e-10	0.0661548975	1713169971.8013327	0.1	15-04-24 10:32:51.801385
0	0	0	5.55977201e-10	4.26307985e-10	3.78863014e-10	0.0661606451	1713169972.5809178	0.1	15-04-24 10:32:52.580973
0	0	0	6.19410794e-10	4.31097012e-10	5.09505145e-10	0.0661537778	1713169973.359452	0.1	15-04-24 10:32:53.359497
0	0	0	6.08216631e-10	3.7063512e-10	3.45269324e-10	0.0661541884	1713169974.1430511	0.1	15-04-24 10:32:54.143098
0	0	0	5.48514425e-10	4.0724343100000006e-10	4.4231776299999996e-10	0.06615542	1713169974.918582	0.1	15-04-24 10:32:54.918637
0	0	0	5.447830369999999e-10	2.9052646999999997e-10	5.13237777e-10	0.0661618393	1713169975.693671	0.1	15-04-24 10:32:55.693719
0	0	0	5.48514425e-10	2.79114344e-10	2.7434931e-10	0.0661634442	1713169976.4713218	0.1	15-04-24 10:32:56.471367
0	0	0	5.447830369999999e-10	2.8596162e-10	3.3033879500000003e-10	0.0661632576	1713169977.2520144	0.1	15-04-24 10:32:57.252071
0	0	0	5.70902752e-10	3.16975958e-10	4.23654602e-10	0.0661657208	1713169978.0295162	0.1	15-04-24 10:32:58.029570
0	0	0	5.85828304e-10	3.29596429e-10	3.75130382e-10	0.0661683707	1713169978.805761	0.1	15-04-24 10:32:58.805807
0	0	0	5.55977201e-10	3.30849526e-10	3.00477736e-10	0.0661724387	1713169979.586821	0.1	15-04-24 10:32:59.586870
0	0	0	5.447830369999999e-10	3.41724612e-10	4.90841983e-10	0.0661702741	1713169980.3651905	0.1	15-04-24 10:33:00.365238
0	0	0	5.89559691e-10	3.50675301e-10	1.6237034100000001e-10	0.0661726254	1713169981.1436672	0.1	15-04-24 10:33:01.143723
0	0	0	5.820969159999999e-10	4.04469136e-10	3.0421036900000003e-10	0.0661696023	1713169981.9213295	0.1	15-04-24 10:33:01.921383
0	0	0	5.70902752e-10	3.79765233e-10	3.97526176e-10	0.0661740809	1713169982.6983428	0.1	15-04-24 10:33:02.698392
0	0	0	5.55977201e-10	4.15523238e-10	2.29557723e-10	0.0661754991	1713169983.4746096	0.1	15-04-24 10:33:03.474657
0	0	0	5.63439977e-10	3.8876067599999996e-10	2.1835982600000002e-10	0.0661777011	1713169984.252892	0.1	15-04-24 10:33:04.252942
0	0	0	5.820969159999999e-10	3.70590776e-10	5.46831468e-10	0.0661699382	1713169985.0382574	0.1	15-04-24 10:33:05.038310
0	0	0	5.85828304e-10	4.2595079200000006e-10	4.684461900000001e-10	0.0661794552	1713169985.8139083	0.1	15-04-24 10:33:05.813958
0	0	0	5.78365528e-10	3.8177930800000004e-10	3.7139775e-10	0.0661804629	1713169986.595719	0.1	15-04-24 10:33:06.595776
0	0	0	5.746341399999999e-10	3.8607564e-10	3.37804059e-10	0.0661767681	1713169987.374313	0.1	15-04-24 10:33:07.374402
0	0	0	5.97022467e-10	3.90506231e-10	3.19140898e-10	0.0661776265	1713169988.165657	0.1	15-04-24 10:33:08.165709
0	0	0	6.15679406e-10	3.64280708e-10	3.52734588e-10	0.0661795672	1713169988.9501507	0.1	15-04-24 10:33:08.950197
0	0	0	5.89559691e-10	3.52465796e-10	2.70616678e-10	0.0661782609	1713169989.7274587	0.1	15-04-24 10:33:09.727508
0	0	0	5.820969159999999e-10	3.43694374e-10	3.41536691e-10	0.0661825156	1713169990.5068808	0.1	15-04-24 10:33:10.506944
0	0	0	5.93291079e-10	3.5622534399999997e-10	4.3858513100000005e-10	0.0661827396	1713169991.286425	0.1	15-04-24 10:33:11.286474
0	0	0	6.08216631e-10	4.15523681e-10	3.37804059e-10	0.0661828889	1713169992.0719247	0.1	15-04-24 10:33:12.071977
0	0	0	5.820969159999999e-10	3.3586251800000004e-10	3.5646722100000003e-10	0.0661861732	1713169992.85537	0.1	15-04-24 10:33:12.855425
0	0	0	5.67171364e-10	3.3586251800000004e-10	1.3997454699999998e-10	0.0661868823	1713169993.6362073	0.1	15-04-24 10:33:13.636257
0	0	0	5.00006383e-10	1.4812174500000002e-10	2.85547207e-10	0.0661924059	1713169994.4156387	0.1	15-04-24 10:33:14.415691
0	0	0	4.51498341e-10	1.45526078e-10	3.6766511799999997e-10	0.06619416	1713169995.1901717	0.1	15-04-24 10:33:15.190225
0	0	0	4.77618056e-10	3.03058269e-10	2.10894561e-10	0.0661909877	1713169995.970472	0.1	15-04-24 10:33:15.970521
0	0	0	5.48514425e-10	5.54348965e-10	5.43098835e-10	0.0662027441	1713169996.7449722	0.1	15-04-24 10:33:16.745021
0	0	0	6.49261897e-10	4.664531629999999e-10	2.3702298699999997e-10	0.0662008033	1713169997.521741	0.1	15-04-24 10:33:17.521795
0	0	0	6.343363450000001e-10	4.96975025e-10	2.44488252e-10	0.0662009526	1713169998.3105843	0.1	15-04-24 10:33:18.310640
0	0	0	6.41799121e-10	3.8263024000000004e-10	3.1540826499999997e-10	0.0662005048	1713169999.0857916	0.1	15-04-24 10:33:19.085843
0	0	0	6.64187448e-10	5.69565497e-10	4.83376719e-10	0.0662034159	1713169999.8664546	0.1	15-04-24 10:33:19.866503
0	0	0	6.41799121e-10	3.59984983e-10	2.33290355e-10	0.0662033785	1713170000.6500602	0.1	15-04-24 10:33:20.650107
0	0	0	6.41799121e-10	3.32416843e-10	2.44488252e-10	0.0662036398	1713170001.4291077	0.1	15-04-24 10:33:21.429156
0	0	0	5.89559691e-10	3.76767535e-10	2.4075561900000004e-10	0.0662044235	1713170002.2039888	0.1	15-04-24 10:33:22.204091
0	0	0	6.19410794e-10	3.7721507e-10	3.37804059e-10	0.0662074093	1713170002.9866703	0.1	15-04-24 10:33:22.986729
0	0	0	5.78365528e-10	3.64505153e-10	3.78863014e-10	0.0662148736	1713170003.7695613	0.1	15-04-24 10:33:23.769612
0	0	0	5.93291079e-10	5.83528661e-10	4.29261078e-11	0.0662121492	1713170004.550922	0.1	15-04-24 10:33:24.550969
0	0	0	6.94038551e-10	5.05970889e-10	2.81814575e-10	0.0662132688	1713170005.3278472	0.1	15-04-24 10:33:25.327899
0	0	0	5.820969159999999e-10	3.6123815e-10	3.3033879500000003e-10	0.0662145751	1713170006.1037364	0.1	15-04-24 10:33:26.103791
0	0	0	6.41799121e-10	3.36981766e-10	4.90841983e-10	0.0662185312	1713170006.883839	0.1	15-04-24 10:33:26.883901
0	0	0	6.38067733e-10	3.760516e-10	3.60199853e-10	0.0662217409	1713170007.672339	0.1	15-04-24 10:33:27.672391
0	0	0	6.15679406e-10	3.68264495e-10	1.54905077e-10	0.0662167771	1713170008.4544575	0.1	15-04-24 10:33:28.454574
0	0	0	5.93291079e-10	4.3512618999999996e-10	9.89155922e-11	0.0662209198	1713170009.2324777	0.1	15-04-24 10:33:29.232527
0	0	0	5.85828304e-10	3.59403307e-10	3.8632827900000005e-10	0.0662218528	1713170010.0202854	0.1	15-04-24 10:33:30.020340
0	0	0	5.820969159999999e-10	3.052516e-10	3.52734588e-10	0.0662264434	1713170010.7974138	0.1	15-04-24 10:33:30.797464
0	0	0	6.08216631e-10	3.15410639e-10	3.63932485e-10	0.0662226366	1713170011.5797768	0.1	15-04-24 10:33:31.579825
0	0	0	5.522458129999999e-10	3.34565094e-10	8.02524307e-11	0.0662249505	1713170012.361246	0.1	15-04-24 10:33:32.361301
0	0	0	5.85828304e-10	3.6298355099999996e-10	2.70616678e-10	0.0662277124	1713170013.1463969	0.1	15-04-24 10:33:33.146448
0	0	0	5.97022467e-10	4.2228190700000006e-10	5.39366203e-10	0.0662254357	1713170013.9266586	0.1	15-04-24 10:33:33.926707
0	0	0	6.64187448e-10	3.3680276799999996e-10	3.78863014e-10	0.0662294665	1713170014.7051318	0.1	15-04-24 10:33:34.705183
0	0	0	5.63439977e-10	3.60208836e-10	6.4761254e-10	0.0662306981	1713170015.4807673	0.1	15-04-24 10:33:35.480821
0	0	0	5.820969159999999e-10	4.1700105199999997e-10	-1.30633767e-11	0.0662310713	1713170016.2580466	0.1	15-04-24 10:33:36.258099
0	0	0	6.343363450000001e-10	6.55089553e-10	2.33290355e-10	0.0662291679	1713170017.035071	0.1	15-04-24 10:33:37.035124
0	0	0	7.873232470000001e-10	3.02879685e-10	2.8927983899999997e-10	0.0662346915	1713170017.8131812	0.1	15-04-24 10:33:37.813230
0	0	0	5.522458129999999e-10	4.54996755e-10	4.27387234e-10	0.0662272645	1713170018.5942562	0.1	15-04-24 10:33:38.594304
0	0	0	6.38067733e-10	3.8943291e-10	2.10894561e-10	0.0662323029	1713170019.373477	0.1	15-04-24 10:33:39.373523
0	0	0	5.93291079e-10	5.03509524e-10	6.774735980000001e-10	0.0662340197	1713170020.1562047	0.1	15-04-24 10:33:40.156262
0	0	0	7.08964102e-10	2.52442576e-10	2.07161929e-10	0.0662262568	1713170020.9303298	0.1	15-04-24 10:33:40.930384
0	0	0	5.78365528e-10	4.19910096e-10	3.63932485e-10	0.0662314072	1713170021.7084224	0.1	15-04-24 10:33:41.708469
0	0	0	6.56724672e-10	3.20646878e-10	4.60980925e-10	0.066235326	1713170022.4932826	0.1	15-04-24 10:33:42.493362
0	0	0	5.89559691e-10	3.4597734799999997e-10	1.47439812e-10	0.0662383118	1713170023.2737246	0.1	15-04-24 10:33:43.273747
0	0	0	5.89559691e-10	3.8330175e-10	3.9006091099999996e-10	0.0662306981	1713170024.0525343	0.1	15-04-24 10:33:44.052589
0	0	0	6.231421820000001e-10	3.85628886e-10	4.16189337e-10	0.066237528	1713170024.85181	0.1	15-04-24 10:33:44.851861
0	0	0	6.11948018e-10	4.0276946799999997e-10	2.07161929e-10	0.0662395807	1713170025.6413054	0.1	15-04-24 10:33:45.641327
0	0	0	6.41799121e-10	3.91312577e-10	2.51953516e-10	0.0662409989	1713170026.4216075	0.1	15-04-24 10:33:46.421660
0	0	0	6.231421820000001e-10	4.03709291e-10	4.04991441e-10	0.0662435741	1713170027.2001686	0.1	15-04-24 10:33:47.200225
0	0	0	5.93291079e-10	3.54838493e-10	4.04991441e-10	0.0662470451	1713170027.9767098	0.1	15-04-24 10:33:47.976756
0	0	0	6.04485243e-10	3.0310372399999997e-10	2.96745104e-10	0.0662479408	1713170028.7590759	0.1	15-04-24 10:33:48.759127
0	0	0	6.11948018e-10	4.1127290099999995e-10	2.1835982600000002e-10	0.0662520089	1713170029.5431929	0.1	15-04-24 10:33:49.543244
0	0	0	6.08216631e-10	3.8245165600000003e-10	4.72178822e-10	0.0662476795	1713170030.327885	0.1	15-04-24 10:33:50.327937
0	0	0	6.15679406e-10	3.9216316199999997e-10	1.51172444e-10	0.0662521581	1713170031.1029985	0.1	15-04-24 10:33:51.103047
0	0	0	5.59708589e-10	3.8988073499999997e-10	4.4605039599999997e-10	0.0662580923	1713170031.8852804	0.1	15-04-24 10:33:51.885332
0	0	0	6.11948018e-10	3.5058717299999997e-10	4.12456705e-10	0.0662557784	1713170032.673028	0.1	15-04-24 10:33:52.673077
0	0	0	5.93291079e-10	4.1342130300000004e-10	4.49783028e-10	0.066255741	1713170033.4482505	0.1	15-04-24 10:33:53.448304
0	0	0	5.85828304e-10	3.60567427e-10	3.00477736e-10	0.0662574205	1713170034.2277539	0.1	15-04-24 10:33:54.227867
0	0	0	6.08216631e-10	3.55152255e-10	3.75130382e-10	0.0662610034	1713170035.0109384	0.1	15-04-24 10:33:55.010991
0	0	0	6.04485243e-10	3.4535124e-10	2.85547207e-10	0.0662581296	1713170035.7985451	0.1	15-04-24 10:33:55.798593
0	0	0	5.89559691e-10	3.68444042e-10	1.9969666399999998e-10	0.0662614513	1713170036.578821	0.1	15-04-24 10:33:56.578875
0	0	0	6.19410794e-10	4.0908024800000004e-10	4.3485249900000003e-10	0.0662713042	1713170037.36093	0.1	15-04-24 10:33:57.360979
0	0	0	6.11948018e-10	4.0129314e-10	4.57248293e-10	0.0662687664	1713170038.1473854	0.1	15-04-24 10:33:58.147432
0	0	0	6.79112999e-10	3.62670874e-10	3.2287353e-10	0.066269886	1713170038.9344256	0.1	15-04-24 10:33:58.934501
0	0	0	5.93291079e-10	3.62133832e-10	4.08724073e-10	0.066264437	1713170039.7217011	0.1	15-04-24 10:33:59.721751
0	0	0	5.70902752e-10	3.63655451e-10	4.72178822e-10	0.0662732076	1713170040.530169	0.1	15-04-24 10:34:00.530223
0	0	0	6.11948018e-10	3.37429755e-10	4.04991441e-10	0.0662751857	1713170041.3116882	0.1	15-04-24 10:34:01.311885
0	0	0	5.85828304e-10	3.96280594e-10	2.03429297e-10	0.0662707444	1713170042.09638	0.1	15-04-24 10:34:02.096430
0	0	0	6.343363450000001e-10	3.4557489e-10	2.55686149e-10	0.0662738421	1713170042.88326	0.1	15-04-24 10:34:02.883317
0	0	0	5.93291079e-10	4.11675795e-10	3.75130382e-10	0.0662702965	1713170043.6609483	0.1	15-04-24 10:34:03.661004
0	0	0	6.00753855e-10	3.67190826e-10	5.729598940000001e-10	0.0662707817	1713170044.442194	0.1	15-04-24 10:34:04.442245
0	0	0	6.306049580000001e-10	3.7032357e-10	4.27387234e-10	0.0662698487	1713170045.2235706	0.1	15-04-24 10:34:05.223622
0	0	0	5.97022467e-10	4.0232225200000005e-10	4.3485249900000003e-10	0.0662756336	1713170045.9988225	0.1	15-04-24 10:34:05.998873
0	0	0	5.93291079e-10	3.95653982e-10	3.26606162e-10	0.0662685797	1713170046.7804244	0.1	15-04-24 10:34:06.780471
